LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1613,0,0,0,0,0
1,0,3,1824,0,0,0,0,0
2,1,10,1205,0,0,0,0,0
3,1,6,1507,0,0,0,0,0
4,2,3,1941,0,0,0,0,0
5,4,19,1453,0,0,0,0,0
6,4,5,1665,0,0,0,0,0
7,5,16,1665,0,0,0,0,0
8,6,11,1375,0,0,0,0,0
9,7,19,1391,0,0,0,0,0
10,8,19,1501,0,0,0,0,0
11,9,16,1282,0,0,0,0,0
12,10,19,1695,0,0,0,0,0
13,12,22,1249,0,0,0,0,0
14,13,19,1511,0,0,0,0,0
15,14,15,1698,0,0,0,0,0
16,15,21,1982,0,0,0,0,0
17,15,23,1751,0,0,0,0,0
18,16,19,1851,0,0,0,0,0
19,17,18,1396,0,0,0,0,0
20,18,19,1103,0,0,0,0,0
21,19,20,1780,0,0,0,0,0
22,19,21,1830,0,0,0,0,0
23,21,22,1188,0,0,0,0,0
