LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1368,0,0,0,0,0
1,0,2,1974,0,0,0,0,0
2,0,4,1312,0,0,0,0,0
3,0,34,1106,0,0,0,0,0
4,0,30,1318,0,0,0,0,0
5,1,33,1375,0,0,0,0,0
6,2,32,1511,0,0,0,0,0
7,2,35,1350,0,0,0,0,0
8,2,4,1629,0,0,0,0,0
9,2,38,1032,0,0,0,0,0
10,2,36,1613,0,0,0,0,0
11,2,31,1406,0,0,0,0,0
12,3,10,1865,0,0,0,0,0
13,3,19,1378,0,0,0,0,0
14,3,4,1185,0,0,0,0,0
15,3,5,1530,0,0,0,0,0
16,3,30,1913,0,0,0,0,0
17,4,5,1660,0,0,0,0,0
18,4,6,1083,0,0,0,0,0
19,4,8,1940,0,0,0,0,0
20,4,16,1273,0,0,0,0,0
21,4,17,1885,0,0,0,0,0
22,4,29,1732,0,0,0,0,0
23,4,31,1911,0,0,0,0,0
24,5,23,1890,0,0,0,0,0
25,6,7,1373,0,0,0,0,0
26,7,8,1120,0,0,0,0,0
27,7,25,1102,0,0,0,0,0
28,7,34,1895,0,0,0,0,0
29,8,9,1077,0,0,0,0,0
30,8,25,1772,0,0,0,0,0
31,9,25,1653,0,0,0,0,0
32,9,18,1212,0,0,0,0,0
33,9,29,1010,0,0,0,0,0
34,9,15,1179,0,0,0,0,0
35,11,13,1794,0,0,0,0,0
36,12,22,1816,0,0,0,0,0
37,12,20,1583,0,0,0,0,0
38,12,13,1641,0,0,0,0,0
39,12,14,1064,0,0,0,0,0
40,12,15,1611,0,0,0,0,0
41,13,14,1854,0,0,0,0,0
42,13,22,1081,0,0,0,0,0
43,15,29,1989,0,0,0,0,0
44,16,34,1665,0,0,0,0,0
45,17,30,1574,0,0,0,0,0
46,21,27,1181,0,0,0,0,0
47,22,26,1213,0,0,0,0,0
48,22,27,1248,0,0,0,0,0
49,22,23,1964,0,0,0,0,0
50,23,29,1031,0,0,0,0,0
51,24,25,1487,0,0,0,0,0
52,24,34,1373,0,0,0,0,0
53,27,28,1527,0,0,0,0,0
54,28,29,1517,0,0,0,0,0
55,30,39,1706,0,0,0,0,0
56,32,34,1303,0,0,0,0,0
57,33,34,1212,0,0,0,0,0
58,35,36,1048,0,0,0,0,0
59,36,37,1089,0,0,0,0,0
60,38,39,1626,0,0,0,0,0
