LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,64,1099,0,0,0,0,0
1,0,1,1347,0,0,0,0,0
2,0,2,1821,0,0,0,0,0
3,0,3,1289,0,0,0,0,0
4,0,5,1070,0,0,0,0,0
5,0,65,1248,0,0,0,0,0
6,0,72,1084,0,0,0,0,0
7,0,73,1125,0,0,0,0,0
8,0,10,1819,0,0,0,0,0
9,4,5,1122,0,0,0,0,0
10,5,7,1009,0,0,0,0,0
11,5,49,1903,0,0,0,0,0
12,5,57,1509,0,0,0,0,0
13,5,58,1283,0,0,0,0,0
14,6,10,1728,0,0,0,0,0
15,8,34,1234,0,0,0,0,0
16,9,34,1061,0,0,0,0,0
17,10,27,1345,0,0,0,0,0
18,10,11,1662,0,0,0,0,0
19,10,59,1985,0,0,0,0,0
20,12,20,1511,0,0,0,0,0
21,13,35,1358,0,0,0,0,0
22,14,35,1629,0,0,0,0,0
23,15,20,1639,0,0,0,0,0
24,16,24,1857,0,0,0,0,0
25,17,24,1453,0,0,0,0,0
26,18,49,1400,0,0,0,0,0
27,19,49,1972,0,0,0,0,0
28,20,34,1824,0,0,0,0,0
29,20,21,1783,0,0,0,0,0
30,20,22,1465,0,0,0,0,0
31,20,23,1678,0,0,0,0,0
32,20,59,1581,0,0,0,0,0
33,24,66,1660,0,0,0,0,0
34,24,35,1966,0,0,0,0,0
35,24,40,1674,0,0,0,0,0
36,24,41,1623,0,0,0,0,0
37,24,49,1893,0,0,0,0,0
38,24,25,1172,0,0,0,0,0
39,26,35,1138,0,0,0,0,0
40,28,35,1760,0,0,0,0,0
41,29,34,1189,0,0,0,0,0
42,30,34,1484,0,0,0,0,0
43,31,34,1138,0,0,0,0,0
44,32,35,1415,0,0,0,0,0
45,33,34,1438,0,0,0,0,0
46,34,35,1947,0,0,0,0,0
47,34,36,1438,0,0,0,0,0
48,34,37,1418,0,0,0,0,0
49,34,38,1324,0,0,0,0,0
50,34,39,1418,0,0,0,0,0
51,34,44,1776,0,0,0,0,0
52,34,48,1032,0,0,0,0,0
53,34,51,1144,0,0,0,0,0
54,34,60,1652,0,0,0,0,0
55,34,62,1324,0,0,0,0,0
56,35,46,1763,0,0,0,0,0
57,35,47,1627,0,0,0,0,0
58,35,55,1977,0,0,0,0,0
59,35,61,1208,0,0,0,0,0
60,35,63,1888,0,0,0,0,0
61,42,44,1900,0,0,0,0,0
62,43,44,1193,0,0,0,0,0
63,44,70,1922,0,0,0,0,0
64,44,45,1508,0,0,0,0,0
65,49,50,1533,0,0,0,0,0
66,49,59,1739,0,0,0,0,0
67,52,59,1210,0,0,0,0,0
68,53,59,1095,0,0,0,0,0
69,54,59,1352,0,0,0,0,0
70,56,59,1429,0,0,0,0,0
71,66,67,1718,0,0,0,0,0
72,66,70,1457,0,0,0,0,0
73,67,68,1188,0,0,0,0,0
74,69,70,1420,0,0,0,0,0
75,70,71,1464,0,0,0,0,0
