LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1826,0,0,0,0,0
1,1,6,1953,0,0,0,0,0
2,2,12,1196,0,0,0,0,0
3,2,23,1262,0,0,0,0,0
4,3,22,1998,0,0,0,0,0
5,3,23,1392,0,0,0,0,0
6,4,5,1271,0,0,0,0,0
7,4,6,1393,0,0,0,0,0
8,5,9,1771,0,0,0,0,0
9,6,30,1607,0,0,0,0,0
10,6,7,1693,0,0,0,0,0
11,8,9,1478,0,0,0,0,0
12,9,17,1788,0,0,0,0,0
13,9,18,1885,0,0,0,0,0
14,10,11,1615,0,0,0,0,0
15,11,28,1235,0,0,0,0,0
16,11,26,1295,0,0,0,0,0
17,11,30,1304,0,0,0,0,0
18,12,27,1514,0,0,0,0,0
19,13,30,1526,0,0,0,0,0
20,14,24,1488,0,0,0,0,0
21,14,25,1880,0,0,0,0,0
22,14,20,1598,0,0,0,0,0
23,14,15,1322,0,0,0,0,0
24,15,16,1571,0,0,0,0,0
25,16,17,1110,0,0,0,0,0
26,19,30,1749,0,0,0,0,0
27,21,25,1468,0,0,0,0,0
28,22,30,1906,0,0,0,0,0
29,25,26,1476,0,0,0,0,0
30,27,28,1592,0,0,0,0,0
31,29,30,1088,0,0,0,0,0
32,30,31,1412,0,0,0,0,0
