LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1182,0,0,0,0,0
1,0,12,1566,0,0,0,0,0
2,1,19,1798,0,0,0,0,0
3,1,6,1770,0,0,0,0,0
4,2,3,1217,0,0,0,0,0
5,2,13,1471,0,0,0,0,0
6,4,8,1402,0,0,0,0,0
7,4,7,1763,0,0,0,0,0
8,5,8,1362,0,0,0,0,0
9,5,14,1292,0,0,0,0,0
10,6,7,1030,0,0,0,0,0
11,7,9,1917,0,0,0,0,0
12,7,19,1750,0,0,0,0,0
13,7,17,1558,0,0,0,0,0
14,8,14,1195,0,0,0,0,0
15,10,18,1283,0,0,0,0,0
16,10,19,1722,0,0,0,0,0
17,11,18,1679,0,0,0,0,0
18,11,21,1395,0,0,0,0,0
19,12,13,1427,0,0,0,0,0
20,12,21,1771,0,0,0,0,0
21,13,19,1110,0,0,0,0,0
22,14,17,1376,0,0,0,0,0
23,14,15,1263,0,0,0,0,0
24,15,16,1452,0,0,0,0,0
25,16,17,1534,0,0,0,0,0
26,17,18,1730,0,0,0,0,0
27,17,19,1782,0,0,0,0,0
