LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1913,0,0,0,0,0
1,0,4,1128,0,0,0,0,0
2,0,5,1371,0,0,0,0,0
3,0,7,1778,0,0,0,0,0
4,1,8,1472,0,0,0,0,0
5,1,6,1896,0,0,0,0,0
6,1,4,1945,0,0,0,0,0
7,1,5,1154,0,0,0,0,0
8,1,22,1911,0,0,0,0,0
9,2,10,1005,0,0,0,0,0
10,2,3,1604,0,0,0,0,0
11,3,10,1373,0,0,0,0,0
12,5,12,1772,0,0,0,0,0
13,5,8,1955,0,0,0,0,0
14,6,7,1728,0,0,0,0,0
15,8,9,1895,0,0,0,0,0
16,9,12,1054,0,0,0,0,0
17,10,20,1906,0,0,0,0,0
18,10,13,1992,0,0,0,0,0
19,10,14,1072,0,0,0,0,0
20,11,13,1375,0,0,0,0,0
21,11,22,1465,0,0,0,0,0
22,11,21,1287,0,0,0,0,0
23,13,14,1859,0,0,0,0,0
24,15,16,1547,0,0,0,0,0
25,15,22,1827,0,0,0,0,0
26,16,18,1110,0,0,0,0,0
27,17,18,1844,0,0,0,0,0
28,18,19,1402,0,0,0,0,0
29,18,21,1828,0,0,0,0,0
30,19,20,1132,0,0,0,0,0
