LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1992,0,0,0,0,0
1,0,3,1896,0,0,0,0,0
2,1,6,1427,0,0,0,0,0
3,2,26,1651,0,0,0,0,0
4,2,23,1774,0,0,0,0,0
5,3,23,1266,0,0,0,0,0
6,4,21,1332,0,0,0,0,0
7,4,5,1115,0,0,0,0,0
8,5,8,1824,0,0,0,0,0
9,5,9,1856,0,0,0,0,0
10,6,7,1765,0,0,0,0,0
11,7,9,1222,0,0,0,0,0
12,8,14,1043,0,0,0,0,0
13,9,13,1445,0,0,0,0,0
14,10,15,1944,0,0,0,0,0
15,11,17,1981,0,0,0,0,0
16,11,12,1291,0,0,0,0,0
17,11,14,1465,0,0,0,0,0
18,12,18,1106,0,0,0,0,0
19,12,13,1058,0,0,0,0,0
20,15,16,1060,0,0,0,0,0
21,16,17,1321,0,0,0,0,0
22,16,18,1133,0,0,0,0,0
23,19,28,1477,0,0,0,0,0
24,20,26,1009,0,0,0,0,0
25,20,28,1467,0,0,0,0,0
26,21,22,1094,0,0,0,0,0
27,22,23,1915,0,0,0,0,0
28,23,24,1286,0,0,0,0,0
29,24,25,1135,0,0,0,0,0
30,25,26,1858,0,0,0,0,0
31,25,27,1558,0,0,0,0,0
32,27,28,1550,0,0,0,0,0
