LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,20,1951,0,0,0,0,0
1,1,20,1214,0,0,0,0,0
2,2,28,1477,0,0,0,0,0
3,3,29,1734,0,0,0,0,0
4,4,7,1299,0,0,0,0,0
5,5,6,1617,0,0,0,0,0
6,6,7,1096,0,0,0,0,0
7,6,29,1416,0,0,0,0,0
8,8,29,1518,0,0,0,0,0
9,9,29,1648,0,0,0,0,0
10,10,29,1744,0,0,0,0,0
11,11,29,1758,0,0,0,0,0
12,12,29,1305,0,0,0,0,0
13,13,29,1797,0,0,0,0,0
14,14,29,1470,0,0,0,0,0
15,15,29,1096,0,0,0,0,0
16,16,29,1918,0,0,0,0,0
17,17,29,1857,0,0,0,0,0
18,18,29,1402,0,0,0,0,0
19,19,29,1838,0,0,0,0,0
20,20,22,1120,0,0,0,0,0
21,21,28,1845,0,0,0,0,0
22,22,23,1204,0,0,0,0,0
23,22,25,1800,0,0,0,0,0
24,22,26,1092,0,0,0,0,0
25,22,27,1151,0,0,0,0,0
26,22,28,1788,0,0,0,0,0
27,22,29,1226,0,0,0,0,0
28,23,24,1511,0,0,0,0,0
