LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,16,1011,0,0,0,0,0
1,0,3,1779,0,0,0,0,0
2,0,20,1149,0,0,0,0,0
3,1,20,1612,0,0,0,0,0
4,1,7,1189,0,0,0,0,0
5,2,18,1162,0,0,0,0,0
6,2,3,1236,0,0,0,0,0
7,3,18,1422,0,0,0,0,0
8,3,26,1671,0,0,0,0,0
9,3,15,1495,0,0,0,0,0
10,4,5,1657,0,0,0,0,0
11,4,6,1812,0,0,0,0,0
12,4,7,1066,0,0,0,0,0
13,5,8,1312,0,0,0,0,0
14,6,23,1491,0,0,0,0,0
15,6,7,1152,0,0,0,0,0
16,8,9,1590,0,0,0,0,0
17,8,13,1811,0,0,0,0,0
18,8,14,1024,0,0,0,0,0
19,8,25,1802,0,0,0,0,0
20,10,25,1983,0,0,0,0,0
21,10,12,1910,0,0,0,0,0
22,11,25,1354,0,0,0,0,0
23,11,26,1395,0,0,0,0,0
24,13,23,1420,0,0,0,0,0
25,15,16,1319,0,0,0,0,0
26,17,26,1308,0,0,0,0,0
27,17,19,1715,0,0,0,0,0
28,19,20,1521,0,0,0,0,0
29,20,21,1811,0,0,0,0,0
30,21,22,1606,0,0,0,0,0
31,21,23,1091,0,0,0,0,0
32,22,23,1794,0,0,0,0,0
33,23,24,1093,0,0,0,0,0
34,24,25,1670,0,0,0,0,0
35,25,26,1013,0,0,0,0,0
