LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1409,0,0,0,0,0
1,1,18,1634,0,0,0,0,0
2,1,15,1520,0,0,0,0,0
3,2,18,1443,0,0,0,0,0
4,3,18,1217,0,0,0,0,0
5,4,7,1166,0,0,0,0,0
6,5,7,1221,0,0,0,0,0
7,6,7,1810,0,0,0,0,0
8,7,8,1621,0,0,0,0,0
9,7,11,1053,0,0,0,0,0
10,8,17,1948,0,0,0,0,0
11,8,13,1682,0,0,0,0,0
12,8,9,1292,0,0,0,0,0
13,10,11,1655,0,0,0,0,0
14,11,12,1789,0,0,0,0,0
15,11,15,1009,0,0,0,0,0
16,14,15,1717,0,0,0,0,0
17,15,16,1133,0,0,0,0,0
18,15,23,1095,0,0,0,0,0
19,17,20,1003,0,0,0,0,0
20,18,24,1809,0,0,0,0,0
21,19,20,1824,0,0,0,0,0
22,20,21,1690,0,0,0,0,0
23,20,23,1447,0,0,0,0,0
24,22,23,1055,0,0,0,0,0
25,23,24,1127,0,0,0,0,0
26,24,25,1966,0,0,0,0,0
27,24,26,1121,0,0,0,0,0
