LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1315,0,0,0,0,0
1,1,6,1357,0,0,0,0,0
2,2,3,1893,0,0,0,0,0
3,2,23,1678,0,0,0,0,0
4,3,6,1739,0,0,0,0,0
5,3,15,1482,0,0,0,0,0
6,4,6,1477,0,0,0,0,0
7,5,9,1642,0,0,0,0,0
8,5,6,1611,0,0,0,0,0
9,6,7,1439,0,0,0,0,0
10,7,19,1881,0,0,0,0,0
11,8,9,1171,0,0,0,0,0
12,9,10,1322,0,0,0,0,0
13,9,12,1042,0,0,0,0,0
14,9,19,1874,0,0,0,0,0
15,9,24,1386,0,0,0,0,0
16,10,11,1599,0,0,0,0,0
17,10,12,1175,0,0,0,0,0
18,10,13,1290,0,0,0,0,0
19,10,14,1384,0,0,0,0,0
20,14,17,1102,0,0,0,0,0
21,15,16,1624,0,0,0,0,0
22,15,23,1677,0,0,0,0,0
23,17,18,1344,0,0,0,0,0
24,17,19,1010,0,0,0,0,0
25,19,20,1779,0,0,0,0,0
26,19,21,1728,0,0,0,0,0
27,21,22,1136,0,0,0,0,0
28,22,23,1811,0,0,0,0,0
29,23,24,1159,0,0,0,0,0
