LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1458,0,0,0,0,0
1,0,3,1855,0,0,0,0,0
2,1,10,1784,0,0,0,0,0
3,1,6,1762,0,0,0,0,0
4,2,3,1689,0,0,0,0,0
5,4,19,1219,0,0,0,0,0
6,4,5,1775,0,0,0,0,0
7,5,16,1342,0,0,0,0,0
8,6,11,1086,0,0,0,0,0
9,7,19,1801,0,0,0,0,0
10,8,19,1888,0,0,0,0,0
11,9,16,1544,0,0,0,0,0
12,10,19,1588,0,0,0,0,0
13,12,22,1713,0,0,0,0,0
14,13,19,1466,0,0,0,0,0
15,14,15,1372,0,0,0,0,0
16,15,21,1507,0,0,0,0,0
17,15,23,1762,0,0,0,0,0
18,16,19,1387,0,0,0,0,0
19,17,18,1677,0,0,0,0,0
20,18,19,1534,0,0,0,0,0
21,19,20,1532,0,0,0,0,0
22,19,21,1338,0,0,0,0,0
23,21,22,1290,0,0,0,0,0
