LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,5,1545,0,0,0,0,0
1,1,12,1609,0,0,0,0,0
2,2,16,1923,0,0,0,0,0
3,3,5,1779,0,0,0,0,0
4,3,15,1636,0,0,0,0,0
5,4,7,1888,0,0,0,0,0
6,5,6,1085,0,0,0,0,0
7,5,7,1244,0,0,0,0,0
8,8,24,1622,0,0,0,0,0
9,8,15,1847,0,0,0,0,0
10,9,17,1715,0,0,0,0,0
11,9,18,1031,0,0,0,0,0
12,9,19,1833,0,0,0,0,0
13,9,12,1871,0,0,0,0,0
14,10,20,1032,0,0,0,0,0
15,11,17,1059,0,0,0,0,0
16,12,13,1629,0,0,0,0,0
17,12,14,1356,0,0,0,0,0
18,12,20,1643,0,0,0,0,0
19,12,21,1546,0,0,0,0,0
20,12,24,1559,0,0,0,0,0
21,15,16,1000,0,0,0,0,0
22,21,22,1347,0,0,0,0,0
23,22,23,1962,0,0,0,0,0
