LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1054,0,0,0,0,0
1,0,3,1464,0,0,0,0,0
2,0,5,1700,0,0,0,0,0
3,1,4,1831,0,0,0,0,0
4,1,7,1092,0,0,0,0,0
5,2,5,1532,0,0,0,0,0
6,2,7,1163,0,0,0,0,0
7,4,10,1714,0,0,0,0,0
8,4,6,1551,0,0,0,0,0
9,4,7,1617,0,0,0,0,0
10,6,10,1617,0,0,0,0,0
11,6,7,1517,0,0,0,0,0
12,6,15,1948,0,0,0,0,0
13,8,9,1508,0,0,0,0,0
14,8,14,1038,0,0,0,0,0
15,9,10,1793,0,0,0,0,0
16,11,12,1937,0,0,0,0,0
17,11,14,1512,0,0,0,0,0
18,12,13,1401,0,0,0,0,0
19,12,15,1234,0,0,0,0,0
20,13,14,1769,0,0,0,0,0
