LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,55,1569,0,0,0,0,0
1,1,55,1916,0,0,0,0,0
2,2,3,1588,0,0,0,0,0
3,3,53,1877,0,0,0,0,0
4,3,55,1596,0,0,0,0,0
5,4,7,1981,0,0,0,0,0
6,5,7,1994,0,0,0,0,0
7,6,7,1627,0,0,0,0,0
8,7,32,1007,0,0,0,0,0
9,7,33,1741,0,0,0,0,0
10,7,35,1036,0,0,0,0,0
11,7,41,1064,0,0,0,0,0
12,7,10,1165,0,0,0,0,0
13,7,11,1337,0,0,0,0,0
14,7,45,1016,0,0,0,0,0
15,7,46,1830,0,0,0,0,0
16,7,47,1902,0,0,0,0,0
17,7,16,1149,0,0,0,0,0
18,7,17,1819,0,0,0,0,0
19,7,51,1904,0,0,0,0,0
20,7,43,1739,0,0,0,0,0
21,7,55,1827,0,0,0,0,0
22,7,24,1119,0,0,0,0,0
23,7,25,1828,0,0,0,0,0
24,7,27,1082,0,0,0,0,0
25,7,23,1599,0,0,0,0,0
26,8,33,1139,0,0,0,0,0
27,9,33,1580,0,0,0,0,0
28,12,33,1173,0,0,0,0,0
29,13,33,1640,0,0,0,0,0
30,14,41,1839,0,0,0,0,0
31,15,41,1903,0,0,0,0,0
32,18,43,1713,0,0,0,0,0
33,19,43,1100,0,0,0,0,0
34,20,42,1330,0,0,0,0,0
35,20,21,1215,0,0,0,0,0
36,20,22,1169,0,0,0,0,0
37,26,41,1413,0,0,0,0,0
38,27,36,1904,0,0,0,0,0
39,27,37,1500,0,0,0,0,0
40,27,38,1856,0,0,0,0,0
41,27,39,1077,0,0,0,0,0
42,28,33,1931,0,0,0,0,0
43,29,41,1519,0,0,0,0,0
44,30,41,1940,0,0,0,0,0
45,31,33,1924,0,0,0,0,0
46,32,55,1725,0,0,0,0,0
47,34,35,1779,0,0,0,0,0
48,40,41,1421,0,0,0,0,0
49,42,43,1464,0,0,0,0,0
50,43,48,1401,0,0,0,0,0
51,44,51,1532,0,0,0,0,0
52,49,51,1218,0,0,0,0,0
53,50,51,1506,0,0,0,0,0
54,52,55,1670,0,0,0,0,0
55,54,55,1215,0,0,0,0,0
56,55,56,1281,0,0,0,0,0
57,55,57,1098,0,0,0,0,0
58,55,58,1909,0,0,0,0,0
59,55,59,1199,0,0,0,0,0
60,55,60,1736,0,0,0,0,0
61,55,61,1088,0,0,0,0,0
