LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1030,0,0,0,0,0
1,0,19,1878,0,0,0,0,0
2,1,18,1824,0,0,0,0,0
3,2,19,1485,0,0,0,0,0
4,2,12,1893,0,0,0,0,0
5,3,15,1749,0,0,0,0,0
6,3,22,1877,0,0,0,0,0
7,3,23,1914,0,0,0,0,0
8,4,18,1776,0,0,0,0,0
9,4,7,1268,0,0,0,0,0
10,4,23,1683,0,0,0,0,0
11,5,8,1896,0,0,0,0,0
12,5,9,1296,0,0,0,0,0
13,5,18,1180,0,0,0,0,0
14,6,16,1041,0,0,0,0,0
15,6,17,1674,0,0,0,0,0
16,7,18,1972,0,0,0,0,0
17,8,17,1650,0,0,0,0,0
18,8,9,1329,0,0,0,0,0
19,10,21,1243,0,0,0,0,0
20,11,12,1988,0,0,0,0,0
21,11,20,1320,0,0,0,0,0
22,13,20,1298,0,0,0,0,0
23,14,20,1242,0,0,0,0,0
24,14,22,1038,0,0,0,0,0
25,15,19,1982,0,0,0,0,0
26,16,19,1785,0,0,0,0,0
27,17,18,1034,0,0,0,0,0
28,17,19,1634,0,0,0,0,0
29,19,21,1210,0,0,0,0,0
30,19,23,1845,0,0,0,0,0
31,20,22,1798,0,0,0,0,0
32,20,21,1104,0,0,0,0,0
33,22,23,1125,0,0,0,0,0
