LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1289,0,0,0,0,0
1,0,3,1787,0,0,0,0,0
2,0,10,1474,0,0,0,0,0
3,0,20,1961,0,0,0,0,0
4,0,22,1252,0,0,0,0,0
5,0,23,1108,0,0,0,0,0
6,1,6,1308,0,0,0,0,0
7,2,3,1235,0,0,0,0,0
8,2,31,1738,0,0,0,0,0
9,3,27,1607,0,0,0,0,0
10,4,8,1887,0,0,0,0,0
11,4,7,1012,0,0,0,0,0
12,5,24,1167,0,0,0,0,0
13,5,25,1768,0,0,0,0,0
14,5,18,1601,0,0,0,0,0
15,6,21,1983,0,0,0,0,0
16,6,15,1624,0,0,0,0,0
17,7,15,1764,0,0,0,0,0
18,7,23,1262,0,0,0,0,0
19,8,33,1362,0,0,0,0,0
20,8,18,1002,0,0,0,0,0
21,9,18,1945,0,0,0,0,0
22,10,11,1800,0,0,0,0,0
23,10,14,1198,0,0,0,0,0
24,11,12,1678,0,0,0,0,0
25,12,23,1302,0,0,0,0,0
26,13,24,1536,0,0,0,0,0
27,13,32,1105,0,0,0,0,0
28,14,19,1600,0,0,0,0,0
29,14,23,1497,0,0,0,0,0
30,16,17,1742,0,0,0,0,0
31,16,18,1922,0,0,0,0,0
32,16,23,1518,0,0,0,0,0
33,17,19,1484,0,0,0,0,0
34,17,23,1973,0,0,0,0,0
35,20,21,1181,0,0,0,0,0
36,21,22,1543,0,0,0,0,0
37,23,31,1127,0,0,0,0,0
38,24,33,1535,0,0,0,0,0
39,24,31,1286,0,0,0,0,0
40,25,31,1445,0,0,0,0,0
41,26,27,1924,0,0,0,0,0
42,26,29,1703,0,0,0,0,0
43,27,28,1952,0,0,0,0,0
44,28,30,1886,0,0,0,0,0
45,29,30,1284,0,0,0,0,0
46,30,32,1119,0,0,0,0,0
47,30,31,1859,0,0,0,0,0
48,32,33,1527,0,0,0,0,0
