LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,11,1564,0,0,0,0,0
1,0,4,1068,0,0,0,0,0
2,1,18,1426,0,0,0,0,0
3,1,3,1509,0,0,0,0,0
4,2,12,1571,0,0,0,0,0
5,2,13,1661,0,0,0,0,0
6,3,11,1562,0,0,0,0,0
7,4,17,1860,0,0,0,0,0
8,5,17,1266,0,0,0,0,0
9,5,12,1173,0,0,0,0,0
10,6,17,1955,0,0,0,0,0
11,6,18,1469,0,0,0,0,0
12,7,17,1886,0,0,0,0,0
13,7,11,1808,0,0,0,0,0
14,8,17,1436,0,0,0,0,0
15,8,12,1748,0,0,0,0,0
16,9,20,1039,0,0,0,0,0
17,9,13,1925,0,0,0,0,0
18,10,12,1100,0,0,0,0,0
19,10,14,1973,0,0,0,0,0
20,11,13,1680,0,0,0,0,0
21,11,16,1841,0,0,0,0,0
22,11,18,1197,0,0,0,0,0
23,12,13,1588,0,0,0,0,0
24,12,17,1655,0,0,0,0,0
25,12,23,1212,0,0,0,0,0
26,12,24,1125,0,0,0,0,0
27,12,26,1255,0,0,0,0,0
28,12,27,1222,0,0,0,0,0
29,13,14,1994,0,0,0,0,0
30,13,19,1745,0,0,0,0,0
31,13,28,1372,0,0,0,0,0
32,14,19,1449,0,0,0,0,0
33,14,20,1518,0,0,0,0,0
34,14,21,1191,0,0,0,0,0
35,14,25,1130,0,0,0,0,0
36,14,26,1596,0,0,0,0,0
37,14,28,1443,0,0,0,0,0
38,15,16,1585,0,0,0,0,0
39,15,17,1217,0,0,0,0,0
40,17,18,1277,0,0,0,0,0
41,21,22,1736,0,0,0,0,0
42,22,23,1774,0,0,0,0,0
43,24,25,1900,0,0,0,0,0
44,27,28,1304,0,0,0,0,0
