LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,40.0,25.550, 0, 0, 0
1,5,4,40.0,14.810, 0, 0, 0
2,12,11,40.0,10.460, 0, 0, 0
3,23,26,40.0,8.010, 0, 0, 0
4,26,23,40.0,8.010, 0, 0, 0
5,5,6,40.0,6.920, 0, 0, 0
6,6,5,40.0,6.920, 0, 0, 0
7,6,7,40.0,33.440, 0, 0, 0
8,7,6,40.0,33.440, 0, 0, 0
9,7,8,40.0,9.50, 0, 0, 0
10,8,7,40.0,9.50, 0, 0, 0
11,8,9,40.0,17.80, 0, 0, 0
12,9,8,40.0,17.80, 0, 0, 0
13,8,11,40.0,16.30, 0, 0, 0
14,1,0,40.0,25.550, 0, 0, 0
15,11,8,40.0,16.30, 0, 0, 0
16,9,11,40.0,4.880, 0, 0, 0
17,11,9,40.0,4.880, 0, 0, 0
18,10,11,40.0,10.180, 0, 0, 0
19,11,10,40.0,10.180, 0, 0, 0
20,9,10,40.0,5.830, 0, 0, 0
21,10,9,40.0,5.830, 0, 0, 0
22,10,25,40.0,11.00, 0, 0, 0
23,25,10,40.0,11.00, 0, 0, 0
24,24,25,40.0,2.430, 0, 0, 0
25,1,2,40.0,18.340, 0, 0, 0
26,25,24,40.0,2.430, 0, 0, 0
27,22,24,40.0,17.120, 0, 0, 0
28,24,22,40.0,17.120, 0, 0, 0
29,23,24,40.0,15.080, 0, 0, 0
30,24,23,40.0,15.080, 0, 0, 0
31,22,23,40.0,4.20, 0, 0, 0
32,23,22,40.0,4.20, 0, 0, 0
33,21,23,40.0,29.50, 0, 0, 0
34,23,21,40.0,29.50, 0, 0, 0
35,22,26,40.0,11.540, 0, 0, 0
36,2,1,40.0,18.340, 0, 0, 0
37,26,22,40.0,11.540, 0, 0, 0
38,21,22,40.0,25.420, 0, 0, 0
39,22,21,40.0,25.420, 0, 0, 0
40,20,21,40.0,7.190, 0, 0, 0
41,21,20,40.0,7.190, 0, 0, 0
42,0,20,40.0,21.20, 0, 0, 0
43,20,0,40.0,21.20, 0, 0, 0
44,19,20,40.0,24.060, 0, 0, 0
45,20,19,40.0,24.060, 0, 0, 0
46,0,19,40.0,27.050, 0, 0, 0
47,2,3,40.0,28.00, 0, 0, 0
48,19,0,40.0,27.050, 0, 0, 0
49,19,21,40.0,16.850, 0, 0, 0
50,21,19,40.0,16.850, 0, 0, 0
51,1,19,40.0,27.590, 0, 0, 0
52,19,1,40.0,27.590, 0, 0, 0
53,19,26,40.0,21.740, 0, 0, 0
54,26,19,40.0,21.740, 0, 0, 0
55,21,26,40.0,29.360, 0, 0, 0
56,26,21,40.0,29.360, 0, 0, 0
57,18,19,40.0,26.230, 0, 0, 0
58,3,2,40.0,28.00, 0, 0, 0
59,19,18,40.0,26.230, 0, 0, 0
60,18,26,40.0,15.080, 0, 0, 0
61,26,18,40.0,15.080, 0, 0, 0
62,3,18,40.0,45.540, 0, 0, 0
63,18,3,40.0,45.540, 0, 0, 0
64,17,18,40.0,14.260, 0, 0, 0
65,18,17,40.0,14.260, 0, 0, 0
66,15,18,40.0,17.660, 0, 0, 0
67,18,15,40.0,17.660, 0, 0, 0
68,18,23,40.0,19.30, 0, 0, 0
69,3,4,40.0,33.580, 0, 0, 0
70,23,18,40.0,19.30, 0, 0, 0
71,15,23,40.0,25.140, 0, 0, 0
72,23,15,40.0,25.140, 0, 0, 0
73,15,25,40.0,7.870, 0, 0, 0
74,25,15,40.0,7.870, 0, 0, 0
75,14,15,40.0,10.050, 0, 0, 0
76,15,14,40.0,10.050, 0, 0, 0
77,10,14,40.0,8.140, 0, 0, 0
78,14,10,40.0,8.140, 0, 0, 0
79,12,14,40.0,9.780, 0, 0, 0
80,4,3,40.0,33.580, 0, 0, 0
81,14,12,40.0,9.780, 0, 0, 0
82,15,16,40.0,25.420, 0, 0, 0
83,16,15,40.0,25.420, 0, 0, 0
84,15,17,40.0,25.420, 0, 0, 0
85,17,15,40.0,25.420, 0, 0, 0
86,16,17,40.0,38.20, 0, 0, 0
87,17,16,40.0,38.20, 0, 0, 0
88,4,17,40.0,32.760, 0, 0, 0
89,17,4,40.0,32.760, 0, 0, 0
90,13,16,40.0,25.280, 0, 0, 0
91,4,5,40.0,14.810, 0, 0, 0
92,16,13,40.0,25.280, 0, 0, 0
93,4,13,40.0,25.690, 0, 0, 0
94,13,4,40.0,25.690, 0, 0, 0
95,5,13,40.0,19.840, 0, 0, 0
96,13,5,40.0,19.840, 0, 0, 0
97,6,13,40.0,20.660, 0, 0, 0
98,13,6,40.0,20.660, 0, 0, 0
99,12,16,40.0,13.180, 0, 0, 0
100,16,12,40.0,13.180, 0, 0, 0
101,11,12,40.0,10.460, 0, 0, 0
