LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1060,0,0,0,0,0
1,0,3,1964,0,0,0,0,0
2,0,7,1469,0,0,0,0,0
3,1,6,1188,0,0,0,0,0
4,2,26,1845,0,0,0,0,0
5,2,7,1444,0,0,0,0,0
6,3,26,1213,0,0,0,0,0
7,4,5,1411,0,0,0,0,0
8,4,7,1054,0,0,0,0,0
9,5,17,1177,0,0,0,0,0
10,5,6,1317,0,0,0,0,0
11,5,23,1188,0,0,0,0,0
12,7,25,1354,0,0,0,0,0
13,8,9,1423,0,0,0,0,0
14,8,18,1289,0,0,0,0,0
15,9,14,1997,0,0,0,0,0
16,10,11,1961,0,0,0,0,0
17,10,15,1152,0,0,0,0,0
18,11,12,1343,0,0,0,0,0
19,12,13,1032,0,0,0,0,0
20,13,27,1793,0,0,0,0,0
21,14,20,1871,0,0,0,0,0
22,15,16,1783,0,0,0,0,0
23,16,21,1987,0,0,0,0,0
24,17,18,1214,0,0,0,0,0
25,19,24,1780,0,0,0,0,0
26,20,30,1804,0,0,0,0,0
27,21,22,1302,0,0,0,0,0
28,22,23,1783,0,0,0,0,0
29,23,24,1081,0,0,0,0,0
30,25,30,1231,0,0,0,0,0
31,27,28,1755,0,0,0,0,0
32,28,29,1913,0,0,0,0,0
33,29,30,1422,0,0,0,0,0
34,30,34,1008,0,0,0,0,0
35,30,31,1622,0,0,0,0,0
36,31,32,1523,0,0,0,0,0
37,32,33,1138,0,0,0,0,0
38,33,34,1152,0,0,0,0,0
