tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,NodeInclusions,antiFaultyType,MinBWReservation
0,5,19,183.38481201782326,0,0,0,0,0,0,0
1,17,19,142.14481816972602,0,0,0,0,0,0,0
2,2,16,121.32128554522892,0,0,0,0,0,0,0
3,7,27,195.1106185728887,0,0,0,0,0,0,0
4,19,11,181.9776415484942,0,0,0,0,0,0,0
5,4,20,207.26208975530676,0,0,0,0,0,0,0
6,30,21,121.8805420485334,0,0,0,0,0,0,0
7,30,28,109.36609516951464,0,0,0,0,0,0,0
8,29,21,185.73841466809438,0,0,0,0,0,0,0
9,21,33,103.54847553254469,0,0,0,0,0,0,0
10,19,31,104.72311269113649,0,0,0,0,0,0,0
11,6,28,161.25724658464293,0,0,0,0,0,0,0
12,32,28,170.3303714787097,0,0,0,0,0,0,0
13,9,7,124.40617994434643,0,0,0,0,0,0,0
14,13,30,136.4098669264506,0,0,0,0,0,0,0
15,33,22,188.3441356627939,0,0,0,0,0,0,0
16,22,11,114.34156315664596,0,0,0,0,0,0,0
17,28,31,154.14927533560996,0,0,0,0,0,0,0
18,15,21,189.84719250029565,0,0,0,0,0,0,0
19,16,1,113.07093644055496,0,0,0,0,0,0,0
20,12,25,130.0269400159629,0,0,0,0,0,0,0
21,24,7,143.2663242514326,0,0,0,0,0,0,0
22,31,25,206.33747939350195,0,0,0,0,0,0,0
23,7,21,129.37628896072263,0,0,0,0,0,0,0
24,9,4,165.99325947817306,0,0,0,0,0,0,0
25,12,14,146.52387264805267,0,0,0,0,0,0,0
26,32,34,163.86894025857438,0,0,0,0,0,0,0
27,29,34,164.6639022546913,0,0,0,0,0,0,0
28,7,15,221.05877379075727,0,0,0,0,0,0,0
29,26,24,110.57822070573877,0,0,0,0,0,0,0
30,9,29,138.8094331784426,0,0,0,0,0,0,0
31,25,28,135.29896864519569,0,0,0,0,0,0,0
32,24,14,186.89083234619017,0,0,0,0,0,0,0
33,17,25,137.73411455353582,0,0,0,0,0,0,0
34,13,24,190.3232609527051,0,0,0,0,0,0,0
35,3,16,119.46999100677608,0,0,0,0,0,0,0
36,3,29,179.76313582560246,0,0,0,0,0,0,0
37,0,34,208.84360360661785,0,0,0,0,0,0,0
38,13,6,128.86959379192348,0,0,0,0,0,0,0
39,20,17,213.77347080653237,0,0,0,0,0,0,0
40,20,31,182.82503865785668,0,0,0,0,0,0,0
41,5,33,135.83593314091317,0,0,0,0,0,0,0
42,31,0,118.70910115608929,0,0,0,0,0,0,0
43,30,26,142.21674855751016,0,0,0,0,0,0,0
44,27,19,114.52317022114703,0,0,0,0,0,0,0
45,10,20,172.989973018762,0,0,0,0,0,0,0
46,19,28,116.33553513636176,0,0,0,0,0,0,0
47,26,25,100.64298030068147,0,0,0,0,0,0,0
48,10,27,135.18091579085416,0,0,0,0,0,0,0
49,22,15,128.45180320134182,0,0,0,0,0,0,0
50,24,7,128.78737695553252,0,0,0,0,0,0,0
51,7,21,158.83946609173034,0,0,0,0,0,0,0
52,16,28,130.55145097242104,0,0,0,0,0,0,0
53,18,20,108.39832728347217,0,0,0,0,0,0,0
54,22,23,233.64753637748757,0,0,0,0,0,0,0
55,28,22,162.10587994933243,0,0,0,0,0,0,0
56,34,31,103.0104385715811,0,0,0,0,0,0,0
57,17,14,106.46552753709388,0,0,0,0,0,0,0
58,22,34,136.37278880588804,0,0,0,0,0,0,0
59,1,23,116.79751238691654,0,0,0,0,0,0,0
60,31,9,167.21315737542596,0,0,0,0,0,0,0
61,13,7,223.82962499441237,0,0,0,0,0,0,0
62,12,13,191.6349752960947,0,0,0,0,0,0,0
63,21,33,175.36238437367376,0,0,0,0,0,0,0
64,15,1,132.6548604064497,0,0,0,0,0,0,0
65,10,24,103.0146274176823,0,0,0,0,0,0,0
66,14,17,173.51849825123395,0,0,0,0,0,0,0
67,2,7,157.17476921681546,0,0,0,0,0,0,0
68,18,33,186.9951332306851,0,0,0,0,0,0,0
69,11,32,179.47786661115106,0,0,0,0,0,0,0
70,26,18,125.46465000717807,0,0,0,0,0,0,0
71,23,11,157.10017917228757,0,0,0,0,0,0,0
72,34,20,150.49340975656293,0,0,0,0,0,0,0
73,30,34,184.42799855570564,0,0,0,0,0,0,0
74,3,18,131.3429832656322,0,0,0,0,0,0,0
75,23,30,134.84333363661978,0,0,0,0,0,0,0
76,24,30,219.30803451719322,0,0,0,0,0,0,0
77,7,10,126.96347561965347,0,0,0,0,0,0,0
78,5,29,196.16642275841443,0,0,0,0,0,0,0
79,28,27,169.72153901376868,0,0,0,0,0,0,0
