LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,20,1374,0,0,0,0,0
1,1,20,1849,0,0,0,0,0
2,2,28,1269,0,0,0,0,0
3,3,29,1296,0,0,0,0,0
4,4,7,1557,0,0,0,0,0
5,5,6,1355,0,0,0,0,0
6,6,7,1833,0,0,0,0,0
7,6,29,1050,0,0,0,0,0
8,8,29,1290,0,0,0,0,0
9,9,29,1302,0,0,0,0,0
10,10,29,1926,0,0,0,0,0
11,11,29,1351,0,0,0,0,0
12,12,29,1595,0,0,0,0,0
13,13,29,1445,0,0,0,0,0
14,14,29,1095,0,0,0,0,0
15,15,29,1486,0,0,0,0,0
16,16,29,1091,0,0,0,0,0
17,17,29,1317,0,0,0,0,0
18,18,29,1963,0,0,0,0,0
19,19,29,1796,0,0,0,0,0
20,20,22,1561,0,0,0,0,0
21,21,28,1454,0,0,0,0,0
22,22,23,1723,0,0,0,0,0
23,22,25,1704,0,0,0,0,0
24,22,26,1240,0,0,0,0,0
25,22,27,1356,0,0,0,0,0
26,22,28,1260,0,0,0,0,0
27,22,29,1864,0,0,0,0,0
28,23,24,1303,0,0,0,0,0
