LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,48,1112,0,0,0,0,0
1,0,17,1836,0,0,0,0,0
2,0,3,1325,0,0,0,0,0
3,0,11,1562,0,0,0,0,0
4,0,49,1731,0,0,0,0,0
5,1,11,1305,0,0,0,0,0
6,2,51,1261,0,0,0,0,0
7,2,20,1778,0,0,0,0,0
8,3,25,1666,0,0,0,0,0
9,3,38,1483,0,0,0,0,0
10,3,48,1692,0,0,0,0,0
11,4,7,1899,0,0,0,0,0
12,5,26,1917,0,0,0,0,0
13,5,6,1027,0,0,0,0,0
14,5,7,1839,0,0,0,0,0
15,6,9,1112,0,0,0,0,0
16,6,11,1426,0,0,0,0,0
17,6,7,1911,0,0,0,0,0
18,7,32,1032,0,0,0,0,0
19,7,8,1635,0,0,0,0,0
20,7,9,1750,0,0,0,0,0
21,7,13,1865,0,0,0,0,0
22,7,48,1884,0,0,0,0,0
23,7,19,1198,0,0,0,0,0
24,7,20,1393,0,0,0,0,0
25,7,21,1224,0,0,0,0,0
26,7,23,1979,0,0,0,0,0
27,7,27,1931,0,0,0,0,0
28,9,12,1334,0,0,0,0,0
29,9,36,1470,0,0,0,0,0
30,9,37,1940,0,0,0,0,0
31,10,49,1860,0,0,0,0,0
32,11,36,1385,0,0,0,0,0
33,14,48,1339,0,0,0,0,0
34,15,48,1756,0,0,0,0,0
35,15,44,1262,0,0,0,0,0
36,15,45,1277,0,0,0,0,0
37,16,44,1883,0,0,0,0,0
38,16,46,1343,0,0,0,0,0
39,16,47,1323,0,0,0,0,0
40,18,36,1860,0,0,0,0,0
41,20,30,1476,0,0,0,0,0
42,22,48,1643,0,0,0,0,0
43,24,49,1152,0,0,0,0,0
44,28,51,1764,0,0,0,0,0
45,29,48,1658,0,0,0,0,0
46,31,51,1203,0,0,0,0,0
47,33,48,1225,0,0,0,0,0
48,34,51,1074,0,0,0,0,0
49,35,48,1744,0,0,0,0,0
50,39,48,1641,0,0,0,0,0
51,40,48,1231,0,0,0,0,0
52,41,48,1203,0,0,0,0,0
53,42,48,1777,0,0,0,0,0
54,43,48,1314,0,0,0,0,0
55,45,48,1814,0,0,0,0,0
56,45,51,1996,0,0,0,0,0
57,46,47,1719,0,0,0,0,0
58,47,48,1879,0,0,0,0,0
59,47,49,1434,0,0,0,0,0
60,48,49,1360,0,0,0,0,0
61,48,50,1785,0,0,0,0,0
62,48,51,1473,0,0,0,0,0
