LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1796,0,0,0,0,0
1,0,3,1322,0,0,0,0,0
2,1,6,1081,0,0,0,0,0
3,2,3,1390,0,0,0,0,0
4,2,21,1237,0,0,0,0,0
5,4,7,1036,0,0,0,0,0
6,5,8,1423,0,0,0,0,0
7,5,7,1558,0,0,0,0,0
8,6,7,1860,0,0,0,0,0
9,8,9,1254,0,0,0,0,0
10,8,10,1558,0,0,0,0,0
11,8,11,1541,0,0,0,0,0
12,9,12,1163,0,0,0,0,0
13,12,14,1823,0,0,0,0,0
14,13,14,1819,0,0,0,0,0
15,13,22,1609,0,0,0,0,0
16,15,16,1081,0,0,0,0,0
17,15,22,1720,0,0,0,0,0
18,16,17,1753,0,0,0,0,0
19,17,18,1564,0,0,0,0,0
20,18,20,1899,0,0,0,0,0
21,19,20,1316,0,0,0,0,0
22,19,21,1545,0,0,0,0,0
23,20,21,1312,0,0,0,0,0
