LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1303,0,0,0,0,0
1,0,4,1203,0,0,0,0,0
2,0,5,1406,0,0,0,0,0
3,0,7,1075,0,0,0,0,0
4,1,8,1697,0,0,0,0,0
5,1,6,1368,0,0,0,0,0
6,1,4,1744,0,0,0,0,0
7,1,5,1553,0,0,0,0,0
8,1,22,1754,0,0,0,0,0
9,2,10,1549,0,0,0,0,0
10,2,3,1750,0,0,0,0,0
11,3,10,1469,0,0,0,0,0
12,5,12,1095,0,0,0,0,0
13,5,8,1888,0,0,0,0,0
14,6,7,1152,0,0,0,0,0
15,8,9,1898,0,0,0,0,0
16,9,12,1801,0,0,0,0,0
17,10,20,1057,0,0,0,0,0
18,10,13,1953,0,0,0,0,0
19,10,14,1175,0,0,0,0,0
20,11,13,1372,0,0,0,0,0
21,11,22,1222,0,0,0,0,0
22,11,21,1342,0,0,0,0,0
23,13,14,1713,0,0,0,0,0
24,15,16,1161,0,0,0,0,0
25,15,22,1982,0,0,0,0,0
26,16,18,1982,0,0,0,0,0
27,17,18,1396,0,0,0,0,0
28,18,19,1440,0,0,0,0,0
29,18,21,1494,0,0,0,0,0
30,19,20,1178,0,0,0,0,0
