LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1616,0,0,0,0,0
1,0,3,1233,0,0,0,0,0
2,0,5,1513,0,0,0,0,0
3,1,4,1462,0,0,0,0,0
4,1,7,1544,0,0,0,0,0
5,2,5,1530,0,0,0,0,0
6,2,7,1644,0,0,0,0,0
7,4,10,1837,0,0,0,0,0
8,4,6,1969,0,0,0,0,0
9,4,7,1944,0,0,0,0,0
10,6,10,1910,0,0,0,0,0
11,6,7,1906,0,0,0,0,0
12,6,15,1723,0,0,0,0,0
13,8,9,1913,0,0,0,0,0
14,8,14,1572,0,0,0,0,0
15,9,10,1912,0,0,0,0,0
16,11,12,1986,0,0,0,0,0
17,11,14,1838,0,0,0,0,0
18,12,13,1557,0,0,0,0,0
19,12,15,1667,0,0,0,0,0
20,13,14,1818,0,0,0,0,0
