tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,NodeInclusions,antiFaultyType,MinBWReservation
0,0,1,195.00,0,0,0,0,0,0
1,0,2,158.00,0,0,0,0,0,0
2,0,3,174.00,0,0,0,0,0,0
3,0,4,101.00,0,0,0,0,0,0
4,0,5,198.00,0,0,0,0,0,0
5,0,6,158.00,0,0,0,0,0,0
6,0,7,182.00,0,0,0,0,0,0
7,0,8,154.00,0,0,0,0,0,0
8,0,9,175.00,0,0,0,0,0,0
9,0,10,122.00,0,0,0,0,0,0
10,0,11,114.00,0,0,0,0,0,0
11,1,2,179.00,0,0,0,0,0,0
12,1,3,117.00,0,0,0,0,0,0
13,1,4,105.00,0,0,0,0,0,0
14,1,5,159.00,0,0,0,0,0,0
15,1,6,198.00,0,0,0,0,0,0
16,1,7,189.00,0,0,0,0,0,0
17,1,8,166.00,0,0,0,0,0,0
18,1,9,142.00,0,0,0,0,0,0
19,1,10,137.00,0,0,0,0,0,0
20,1,11,163.00,0,0,0,0,0,0
21,2,3,131.00,0,0,0,0,0,0
22,2,4,159.00,0,0,0,0,0,0
23,2,5,164.00,0,0,0,0,0,0
24,2,6,128.00,0,0,0,0,0,0
25,2,7,195.00,0,0,0,0,0,0
26,2,8,130.00,0,0,0,0,0,0
27,2,9,105.00,0,0,0,0,0,0
28,2,10,173.00,0,0,0,0,0,0
29,2,11,157.00,0,0,0,0,0,0
30,3,4,194.00,0,0,0,0,0,0
31,3,5,125.00,0,0,0,0,0,0
32,3,6,110.00,0,0,0,0,0,0
33,3,7,132.00,0,0,0,0,0,0
34,3,8,159.00,0,0,0,0,0,0
35,3,9,109.00,0,0,0,0,0,0
36,3,10,126.00,0,0,0,0,0,0
37,3,11,100.00,0,0,0,0,0,0
38,4,5,124.00,0,0,0,0,0,0
39,4,6,106.00,0,0,0,0,0,0
40,4,7,136.00,0,0,0,0,0,0
41,4,8,144.00,0,0,0,0,0,0
42,4,9,168.00,0,0,0,0,0,0
43,4,10,119.00,0,0,0,0,0,0
44,4,11,127.00,0,0,0,0,0,0
45,5,6,105.00,0,0,0,0,0,0
46,5,7,147.00,0,0,0,0,0,0
47,5,8,140.00,0,0,0,0,0,0
48,5,9,198.00,0,0,0,0,0,0
49,5,10,104.00,0,0,0,0,0,0
50,5,11,113.00,0,0,0,0,0,0
51,6,7,169.00,0,0,0,0,0,0
52,6,8,187.00,0,0,0,0,0,0
53,6,9,196.00,0,0,0,0,0,0
54,6,10,193.00,0,0,0,0,0,0
55,6,11,151.00,0,0,0,0,0,0
56,7,8,106.00,0,0,0,0,0,0
57,7,9,125.00,0,0,0,0,0,0
58,7,10,194.00,0,0,0,0,0,0
59,7,11,194.00,0,0,0,0,0,0
60,8,9,123.00,0,0,0,0,0,0
61,8,10,181.00,0,0,0,0,0,0
62,8,11,193.00,0,0,0,0,0,0
63,9,10,181.00,0,0,0,0,0,0
64,9,11,195.00,0,0,0,0,0,0
65,10,11,141.00,0,0,0,0,0,0
