tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,NodeInclusions,antiFaultyType,MinBWReservation
0,13,11,167.39473590446752,0,0,0,0,0,0,0
1,6,4,144.59834519501362,0,0,0,0,0,0,0
2,11,9,145.42953786204447,0,0,0,0,0,0,0
3,6,12,156.6131549711644,0,0,0,0,0,0,0
4,2,14,192.7220917043649,0,0,0,0,0,0,0
5,1,2,139.39558996922332,0,0,0,0,0,0,0
6,6,2,145.14061720411502,0,0,0,0,0,0,0
7,14,3,207.8218502864304,0,0,0,0,0,0,0
8,0,6,159.17895335472735,0,0,0,0,0,0,0
9,12,8,110.5970202629803,0,0,0,0,0,0,0
10,9,14,131.60013035581161,0,0,0,0,0,0,0
11,0,6,201.68270996234082,0,0,0,0,0,0,0
12,3,14,156.72309647762248,0,0,0,0,0,0,0
13,1,7,167.60545859879312,0,0,0,0,0,0,0
14,1,5,149.19455673843592,0,0,0,0,0,0,0
15,7,6,147.89251945660249,0,0,0,0,0,0,0
16,5,8,163.08813819354782,0,0,0,0,0,0,0
17,8,14,129.14407662509095,0,0,0,0,0,0,0
18,14,1,197.0050218194686,0,0,0,0,0,0,0
19,0,1,120.61757394084485,0,0,0,0,0,0,0
20,1,7,197.7222674251656,0,0,0,0,0,0,0
21,12,9,154.1570837339388,0,0,0,0,0,0,0
22,4,11,112.86013096172124,0,0,0,0,0,0,0
23,13,7,187.13989660787428,0,0,0,0,0,0,0
24,10,9,170.56465276413473,0,0,0,0,0,0,0
25,0,6,180.2025716318365,0,0,0,0,0,0,0
26,11,8,115.36239697030851,0,0,0,0,0,0,0
27,1,4,103.65750825450502,0,0,0,0,0,0,0
28,11,2,173.56452865164022,0,0,0,0,0,0,0
29,6,11,182.919361213934,0,0,0,0,0,0,0
30,13,14,134.76587460357737,0,0,0,0,0,0,0
31,12,14,137.74880570278052,0,0,0,0,0,0,0
32,13,5,136.67419001581456,0,0,0,0,0,0,0
33,2,7,220.1337184843091,0,0,0,0,0,0,0
34,4,6,209.4119364885554,0,0,0,0,0,0,0
35,6,0,203.51568687609358,0,0,0,0,0,0,0
36,9,3,188.5143585163321,0,0,0,0,0,0,0
37,5,4,182.59876306353755,0,0,0,0,0,0,0
38,10,7,160.37363752317106,0,0,0,0,0,0,0
39,8,6,106.81434274222828,0,0,0,0,0,0,0
40,11,4,205.02033330089628,0,0,0,0,0,0,0
41,8,14,131.15308276749286,0,0,0,0,0,0,0
42,10,12,103.41732652908523,0,0,0,0,0,0,0
43,3,0,150.24777269525632,0,0,0,0,0,0,0
44,8,12,130.13574152155843,0,0,0,0,0,0,0
45,3,1,102.31862329706094,0,0,0,0,0,0,0
46,2,11,113.86451175109568,0,0,0,0,0,0,0
47,1,14,199.488556734187,0,0,0,0,0,0,0
48,3,8,221.51306825270038,0,0,0,0,0,0,0
49,6,1,205.40744655968354,0,0,0,0,0,0,0
50,10,14,211.722599998367,0,0,0,0,0,0,0
51,8,9,129.3789314536022,0,0,0,0,0,0,0
52,9,5,204.9725862113998,0,0,0,0,0,0,0
53,13,11,112.81341031662994,0,0,0,0,0,0,0
54,11,1,157.03904129426573,0,0,0,0,0,0,0
55,0,8,173.13478672748465,0,0,0,0,0,0,0
56,10,11,174.64054253976286,0,0,0,0,0,0,0
57,3,0,138.61586185629056,0,0,0,0,0,0,0
58,4,12,135.54501760169583,0,0,0,0,0,0,0
59,7,11,185.54456055749404,0,0,0,0,0,0,0
60,5,6,179.5227248509649,0,0,0,0,0,0,0
61,4,3,140.89092996450918,0,0,0,0,0,0,0
62,2,1,184.57712383058725,0,0,0,0,0,0,0
63,2,3,247.1331013857727,0,0,0,0,0,0,0
64,12,5,205.89197560682976,0,0,0,0,0,0,0
65,4,11,135.75225119245027,0,0,0,0,0,0,0
66,2,10,169.92530824669927,0,0,0,0,0,0,0
67,11,9,128.9597532829193,0,0,0,0,0,0,0
68,6,7,164.25721033206318,0,0,0,0,0,0,0
69,9,8,150.54053726575597,0,0,0,0,0,0,0
70,5,10,129.62120876852427,0,0,0,0,0,0,0
71,14,11,104.18523198454805,0,0,0,0,0,0,0
72,14,9,119.30551735083701,0,0,0,0,0,0,0
73,9,4,101.88813720872508,0,0,0,0,0,0,0
74,11,1,151.3765544454597,0,0,0,0,0,0,0
75,8,10,203.89642678938185,0,0,0,0,0,0,0
76,14,12,101.55186711885842,0,0,0,0,0,0,0
77,4,9,147.03999058602002,0,0,0,0,0,0,0
78,2,0,140.77997193953118,0,0,0,0,0,0,0
79,7,2,141.4036114276785,0,0,0,0,0,0,0
