LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1385,0,0,0,0,0
1,0,15,1892,0,0,0,0,0
2,1,10,1458,0,0,0,0,0
3,1,6,1764,0,0,0,0,0
4,2,11,1175,0,0,0,0,0
5,3,15,1608,0,0,0,0,0
6,4,5,1396,0,0,0,0,0
7,5,16,1618,0,0,0,0,0
8,5,10,1638,0,0,0,0,0
9,6,13,1694,0,0,0,0,0
10,7,10,1095,0,0,0,0,0
11,8,10,1890,0,0,0,0,0
12,9,12,1047,0,0,0,0,0
13,9,13,1333,0,0,0,0,0
14,10,11,1548,0,0,0,0,0
15,10,13,1978,0,0,0,0,0
16,11,15,1391,0,0,0,0,0
17,11,17,1375,0,0,0,0,0
18,11,18,1524,0,0,0,0,0
19,11,19,1252,0,0,0,0,0
20,11,20,1424,0,0,0,0,0
21,11,21,1597,0,0,0,0,0
22,11,23,1873,0,0,0,0,0
23,14,15,1485,0,0,0,0,0
24,14,23,1516,0,0,0,0,0
25,16,17,1303,0,0,0,0,0
26,21,22,1344,0,0,0,0,0
