LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1804,0,0,0,0,0
1,0,6,1892,0,0,0,0,0
2,1,6,1087,0,0,0,0,0
3,2,3,1400,0,0,0,0,0
4,2,28,1666,0,0,0,0,0
5,4,5,1511,0,0,0,0,0
6,4,7,1014,0,0,0,0,0
7,5,8,1426,0,0,0,0,0
8,6,11,1461,0,0,0,0,0
9,7,11,1505,0,0,0,0,0
10,7,14,1017,0,0,0,0,0
11,8,17,1222,0,0,0,0,0
12,8,12,1949,0,0,0,0,0
13,8,14,1101,0,0,0,0,0
14,8,9,1586,0,0,0,0,0
15,10,17,1871,0,0,0,0,0
16,11,27,1609,0,0,0,0,0
17,11,14,1865,0,0,0,0,0
18,12,14,1038,0,0,0,0,0
19,12,16,1917,0,0,0,0,0
20,12,17,1555,0,0,0,0,0
21,12,23,1133,0,0,0,0,0
22,12,24,1106,0,0,0,0,0
23,13,27,1681,0,0,0,0,0
24,13,29,1959,0,0,0,0,0
25,13,14,1291,0,0,0,0,0
26,14,33,1039,0,0,0,0,0
27,14,36,1656,0,0,0,0,0
28,14,18,1566,0,0,0,0,0
29,14,19,1002,0,0,0,0,0
30,14,20,1307,0,0,0,0,0
31,14,21,1154,0,0,0,0,0
32,14,23,1781,0,0,0,0,0
33,14,26,1383,0,0,0,0,0
34,14,27,1758,0,0,0,0,0
35,14,29,1685,0,0,0,0,0
36,15,16,1347,0,0,0,0,0
37,22,35,1833,0,0,0,0,0
38,22,28,1600,0,0,0,0,0
39,25,26,1891,0,0,0,0,0
40,30,32,1467,0,0,0,0,0
41,31,32,1754,0,0,0,0,0
42,32,33,1586,0,0,0,0,0
43,32,34,1466,0,0,0,0,0
44,34,35,1794,0,0,0,0,0
