LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1084,0,0,0,0,0
1,0,14,1201,0,0,0,0,0
2,1,6,1976,0,0,0,0,0
3,2,3,1912,0,0,0,0,0
4,2,12,1716,0,0,0,0,0
5,4,5,1053,0,0,0,0,0
6,4,7,1676,0,0,0,0,0
7,5,8,1337,0,0,0,0,0
8,6,12,1886,0,0,0,0,0
9,6,7,1571,0,0,0,0,0
10,8,9,1084,0,0,0,0,0
11,9,16,1348,0,0,0,0,0
12,10,17,1024,0,0,0,0,0
13,10,15,1894,0,0,0,0,0
14,11,16,1310,0,0,0,0,0
15,11,12,1641,0,0,0,0,0
16,11,20,1223,0,0,0,0,0
17,13,14,1260,0,0,0,0,0
18,14,15,1226,0,0,0,0,0
19,17,18,1253,0,0,0,0,0
20,18,19,1227,0,0,0,0,0
21,19,20,1066,0,0,0,0,0
