LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1503,0,0,0,0,0
1,0,3,1439,0,0,0,0,0
2,1,6,1345,0,0,0,0,0
3,2,10,1371,0,0,0,0,0
4,2,3,1216,0,0,0,0,0
5,4,5,1738,0,0,0,0,0
6,4,7,1078,0,0,0,0,0
7,5,8,1314,0,0,0,0,0
8,6,7,1621,0,0,0,0,0
9,8,18,1693,0,0,0,0,0
10,8,14,1452,0,0,0,0,0
11,9,18,1840,0,0,0,0,0
12,10,18,1277,0,0,0,0,0
13,11,12,1155,0,0,0,0,0
14,11,15,1068,0,0,0,0,0
15,12,13,1220,0,0,0,0,0
16,12,14,1773,0,0,0,0,0
17,15,16,1749,0,0,0,0,0
18,16,17,1945,0,0,0,0,0
19,17,18,1342,0,0,0,0,0
