LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1096,0,0,0,0,0
1,0,15,1468,0,0,0,0,0
2,1,10,1926,0,0,0,0,0
3,1,6,1542,0,0,0,0,0
4,2,11,1707,0,0,0,0,0
5,3,15,1136,0,0,0,0,0
6,4,5,1991,0,0,0,0,0
7,5,16,1057,0,0,0,0,0
8,5,10,1266,0,0,0,0,0
9,6,13,1880,0,0,0,0,0
10,7,10,1043,0,0,0,0,0
11,8,10,1177,0,0,0,0,0
12,9,12,1046,0,0,0,0,0
13,9,13,1439,0,0,0,0,0
14,10,11,1678,0,0,0,0,0
15,10,13,1397,0,0,0,0,0
16,11,15,1626,0,0,0,0,0
17,11,17,1564,0,0,0,0,0
18,11,18,1539,0,0,0,0,0
19,11,19,1307,0,0,0,0,0
20,11,20,1866,0,0,0,0,0
21,11,21,1946,0,0,0,0,0
22,11,23,1488,0,0,0,0,0
23,14,15,1796,0,0,0,0,0
24,14,23,1408,0,0,0,0,0
25,16,17,1109,0,0,0,0,0
26,21,22,1439,0,0,0,0,0
