LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1108,0,0,0,0,0
1,0,3,1637,0,0,0,0,0
2,0,6,1742,0,0,0,0,0
3,0,9,1888,0,0,0,0,0
4,0,18,1715,0,0,0,0,0
5,0,21,1476,0,0,0,0,0
6,0,22,1918,0,0,0,0,0
7,1,14,1816,0,0,0,0,0
8,2,24,1585,0,0,0,0,0
9,2,3,1034,0,0,0,0,0
10,4,16,1171,0,0,0,0,0
11,4,5,1262,0,0,0,0,0
12,5,8,1153,0,0,0,0,0
13,6,7,1101,0,0,0,0,0
14,7,11,1379,0,0,0,0,0
15,8,9,1379,0,0,0,0,0
16,8,31,1319,0,0,0,0,0
17,10,16,1495,0,0,0,0,0
18,10,11,1410,0,0,0,0,0
19,10,19,1757,0,0,0,0,0
20,10,20,1370,0,0,0,0,0
21,11,17,1088,0,0,0,0,0
22,11,15,1027,0,0,0,0,0
23,12,31,1863,0,0,0,0,0
24,13,25,1001,0,0,0,0,0
25,13,14,1151,0,0,0,0,0
26,13,23,1189,0,0,0,0,0
27,17,18,1787,0,0,0,0,0
28,23,24,1813,0,0,0,0,0
29,23,32,1891,0,0,0,0,0
30,25,26,1836,0,0,0,0,0
31,26,27,1797,0,0,0,0,0
32,27,28,1405,0,0,0,0,0
33,28,29,1084,0,0,0,0,0
34,29,32,1947,0,0,0,0,0
35,30,31,1016,0,0,0,0,0
36,31,32,1509,0,0,0,0,0
