LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1054,0,0,0,0,0
1,0,3,1682,0,0,0,0,0
2,0,10,1002,0,0,0,0,0
3,0,20,1615,0,0,0,0,0
4,0,22,1972,0,0,0,0,0
5,0,23,1721,0,0,0,0,0
6,1,6,1672,0,0,0,0,0
7,2,3,1270,0,0,0,0,0
8,2,31,1754,0,0,0,0,0
9,3,27,1039,0,0,0,0,0
10,4,8,1633,0,0,0,0,0
11,4,7,1111,0,0,0,0,0
12,5,24,1935,0,0,0,0,0
13,5,25,1786,0,0,0,0,0
14,5,18,1987,0,0,0,0,0
15,6,21,1862,0,0,0,0,0
16,6,15,1543,0,0,0,0,0
17,7,15,1811,0,0,0,0,0
18,7,23,1441,0,0,0,0,0
19,8,33,1659,0,0,0,0,0
20,8,18,1238,0,0,0,0,0
21,9,18,1841,0,0,0,0,0
22,10,11,1173,0,0,0,0,0
23,10,14,1720,0,0,0,0,0
24,11,12,1717,0,0,0,0,0
25,12,23,1255,0,0,0,0,0
26,13,24,1007,0,0,0,0,0
27,13,32,1672,0,0,0,0,0
28,14,19,1487,0,0,0,0,0
29,14,23,1826,0,0,0,0,0
30,16,17,1642,0,0,0,0,0
31,16,18,1882,0,0,0,0,0
32,16,23,1828,0,0,0,0,0
33,17,19,1733,0,0,0,0,0
34,17,23,1855,0,0,0,0,0
35,20,21,1371,0,0,0,0,0
36,21,22,1799,0,0,0,0,0
37,23,31,1562,0,0,0,0,0
38,24,33,1586,0,0,0,0,0
39,24,31,1623,0,0,0,0,0
40,25,31,1436,0,0,0,0,0
41,26,27,1294,0,0,0,0,0
42,26,29,1419,0,0,0,0,0
43,27,28,1358,0,0,0,0,0
44,28,30,1368,0,0,0,0,0
45,29,30,1138,0,0,0,0,0
46,30,32,1039,0,0,0,0,0
47,30,31,1775,0,0,0,0,0
48,32,33,1256,0,0,0,0,0
