LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1200,0,0,0,0,0
1,0,21,1305,0,0,0,0,0
2,1,6,1507,0,0,0,0,0
3,2,3,1660,0,0,0,0,0
4,3,22,1470,0,0,0,0,0
5,4,9,1040,0,0,0,0,0
6,4,26,1275,0,0,0,0,0
7,4,27,1331,0,0,0,0,0
8,4,10,1760,0,0,0,0,0
9,4,5,1535,0,0,0,0,0
10,5,16,1609,0,0,0,0,0
11,5,30,1259,0,0,0,0,0
12,5,7,1819,0,0,0,0,0
13,6,7,1295,0,0,0,0,0
14,7,8,1458,0,0,0,0,0
15,8,9,1653,0,0,0,0,0
16,9,16,1067,0,0,0,0,0
17,11,19,1034,0,0,0,0,0
18,11,12,1696,0,0,0,0,0
19,12,17,1420,0,0,0,0,0
20,12,20,1852,0,0,0,0,0
21,13,16,1555,0,0,0,0,0
22,13,20,1848,0,0,0,0,0
23,13,14,1102,0,0,0,0,0
24,14,15,1864,0,0,0,0,0
25,15,16,1738,0,0,0,0,0
26,16,23,1529,0,0,0,0,0
27,16,24,1900,0,0,0,0,0
28,16,25,1066,0,0,0,0,0
29,17,18,1118,0,0,0,0,0
30,21,28,1480,0,0,0,0,0
31,22,30,1049,0,0,0,0,0
32,28,29,1468,0,0,0,0,0
33,29,30,1919,0,0,0,0,0
