LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1537,0,0,0,0,0
1,0,3,1603,0,0,0,0,0
2,1,40,1966,0,0,0,0,0
3,2,33,1227,0,0,0,0,0
4,2,11,1217,0,0,0,0,0
5,3,11,1671,0,0,0,0,0
6,3,5,1486,0,0,0,0,0
7,4,5,1252,0,0,0,0,0
8,4,6,1836,0,0,0,0,0
9,6,7,1958,0,0,0,0,0
10,7,8,1862,0,0,0,0,0
11,8,9,1859,0,0,0,0,0
12,8,26,1858,0,0,0,0,0
13,8,29,1340,0,0,0,0,0
14,9,17,1346,0,0,0,0,0
15,10,33,1979,0,0,0,0,0
16,11,41,1565,0,0,0,0,0
17,12,13,1903,0,0,0,0,0
18,13,16,1958,0,0,0,0,0
19,13,34,1185,0,0,0,0,0
20,13,14,1435,0,0,0,0,0
21,13,22,1470,0,0,0,0,0
22,14,15,1721,0,0,0,0,0
23,15,30,1456,0,0,0,0,0
24,16,35,1905,0,0,0,0,0
25,17,19,1368,0,0,0,0,0
26,18,27,1425,0,0,0,0,0
27,18,19,1579,0,0,0,0,0
28,20,30,1764,0,0,0,0,0
29,21,25,1531,0,0,0,0,0
30,21,27,1027,0,0,0,0,0
31,23,34,1248,0,0,0,0,0
32,24,25,1092,0,0,0,0,0
33,24,31,1820,0,0,0,0,0
34,26,27,1833,0,0,0,0,0
35,28,30,1300,0,0,0,0,0
36,29,30,1972,0,0,0,0,0
37,30,31,1488,0,0,0,0,0
38,32,33,1098,0,0,0,0,0
39,32,41,1720,0,0,0,0,0
40,35,36,1754,0,0,0,0,0
41,36,37,1557,0,0,0,0,0
42,37,38,1942,0,0,0,0,0
43,38,40,1019,0,0,0,0,0
44,39,40,1600,0,0,0,0,0
45,39,41,1136,0,0,0,0,0
