LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1700,0,0,0,0,0
1,0,13,1213,0,0,0,0,0
2,1,10,1536,0,0,0,0,0
3,1,3,1655,0,0,0,0,0
4,2,15,1038,0,0,0,0,0
5,4,19,1337,0,0,0,0,0
6,4,5,1438,0,0,0,0,0
7,4,7,1161,0,0,0,0,0
8,5,8,1734,0,0,0,0,0
9,5,6,1311,0,0,0,0,0
10,7,16,1711,0,0,0,0,0
11,9,14,1431,0,0,0,0,0
12,11,20,1081,0,0,0,0,0
13,11,13,1445,0,0,0,0,0
14,11,21,1047,0,0,0,0,0
15,12,16,1608,0,0,0,0,0
16,13,18,1420,0,0,0,0,0
17,14,15,1386,0,0,0,0,0
18,14,23,1056,0,0,0,0,0
19,16,17,1148,0,0,0,0,0
20,19,20,1075,0,0,0,0,0
21,21,22,1906,0,0,0,0,0
22,22,23,1333,0,0,0,0,0
