LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,7,155.0,960.00, 0, 0, 0
1,0,5,155.0,1872.00, 0, 0, 0
2,0,4,155.0,1784.00, 0, 0, 0
3,1,8,155.0,1632.00, 0, 0, 0
4,1,7,155.0,1416.00, 0, 0, 0
5,1,6,155.0,2200.00, 0, 0, 0
6,1,3,155.0,2560.00, 0, 0, 0
7,1,4,155.0,2804.00, 0, 0, 0
8,2,9,155.0,1444.00, 0, 0, 0
9,2,8,155.0,1252.00, 0, 0, 0
10,2,5,155.0,1404.00, 0, 0, 0
11,3,8,155.0,1752.00, 0, 0, 0
12,3,6,155.0,1076.00, 0, 0, 0
13,3,5,155.0,1456.00, 0, 0, 0
14,4,8,155.0,2356.00, 0, 0, 0
15,4,7,155.0,2320.00, 0, 0, 0
16,4,6,155.0,1012.00, 0, 0, 0
17,5,6,155.0,1616.00, 0, 0, 0
18,6,9,155.0,1104.00, 0, 0, 0
19,7,8,155.0,2180.00, 0, 0, 0
20,10,9,622.0,1200.00, 0, 0, 0
21,10,2,622.0,1200.00, 0, 0, 0
22,0,8,155.0,1892.00, 0, 0, 0
23,0,6,155.0,1276.00, 0, 0, 0
24,0,3,155.0,1888.00, 0, 0, 0
25,0,2,155.0,1264.00, 0, 0, 0
26,0,1,155.0,1584.00, 0, 0, 0
27,0,9,155.0,1564.00, 0, 0, 0
28,1,9,155.0,1972.00, 0, 0, 0
29,1,5,155.0,1860.00, 0, 0, 0
30,1,2,155.0,932.00, 0, 0, 0
31,2,7,155.0,1372.00, 0, 0, 0
32,2,6,155.0,1700.00, 0, 0, 0
33,2,4,155.0,2312.00, 0, 0, 0
34,2,3,155.0,2028.00, 0, 0, 0
35,3,9,155.0,1024.00, 0, 0, 0
36,3,7,155.0,2432.00, 0, 0, 0
37,3,4,155.0,1192.00, 0, 0, 0
38,4,9,155.0,1588.00, 0, 0, 0
39,4,5,155.0,2108.00, 0, 0, 0
40,5,9,155.0,924.00, 0, 0, 0
41,5,8,155.0,716.00, 0, 0, 0
42,5,7,155.0,2244.00, 0, 0, 0
43,6,8,155.0,1816.00, 0, 0, 0
44,6,7,155.0,1832.00, 0, 0, 0
45,7,9,155.0,2044.00, 0, 0, 0
46,8,9,155.0,1172.00, 0, 0, 0
