tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,NodeInclusions,antiFaultyType,MinBWReservation
0,9,8,109.00,0,0,0,0,0,0
1,10,7,85.00,0,0,0,0,0,0
2,5,3,5.00,0,0,0,0,0,0
3,8,3,5.00,0,0,0,0,0,0
4,8,6,5.00,0,0,0,0,0,0
5,6,0,5.00,0,0,0,0,0,0
6,6,5,5.00,0,0,0,0,0,0
7,6,8,5.00,0,0,0,0,0,0
8,3,5,4.00,0,0,0,0,0,0
9,3,1,4.00,0,0,0,0,0,0
10,3,6,4.00,0,0,0,0,0,0
11,6,2,4.00,0,0,0,0,0,0
12,10,0,82.00,0,0,0,0,0,0
13,6,1,4.00,0,0,0,0,0,0
14,4,9,82.00,0,0,0,0,0,0
15,10,1,79.00,0,0,0,0,0,0
16,8,9,79.00,0,0,0,0,0,0
17,1,3,77.00,0,0,0,0,0,0
18,1,9,73.00,0,0,0,0,0,0
19,10,5,69.00,0,0,0,0,0,0
20,9,2,67.00,0,0,0,0,0,0
21,0,10,65.00,0,0,0,0,0,0
22,5,9,100.00,0,0,0,0,0,0
23,9,6,65.00,0,0,0,0,0,0
24,5,10,63.00,0,0,0,0,0,0
25,7,0,63.00,0,0,0,0,0,0
26,7,10,62.00,0,0,0,0,0,0
27,1,10,61.00,0,0,0,0,0,0
28,9,4,59.00,0,0,0,0,0,0
29,9,3,58.00,0,0,0,0,0,0
30,10,2,56.00,0,0,0,0,0,0
31,8,10,56.00,0,0,0,0,0,0
32,2,9,55.00,0,0,0,0,0,0
33,0,9,99.00,0,0,0,0,0,0
34,4,10,54.00,0,0,0,0,0,0
35,7,5,50.00,0,0,0,0,0,0
36,5,0,49.00,0,0,0,0,0,0
37,10,6,48.00,0,0,0,0,0,0
38,8,0,48.00,0,0,0,0,0,0
39,8,5,48.00,0,0,0,0,0,0
40,0,2,45.00,0,0,0,0,0,0
41,10,4,44.00,0,0,0,0,0,0
42,4,3,40.00,0,0,0,0,0,0
43,10,9,38.00,0,0,0,0,0,0
44,10,8,98.00,0,0,0,0,0,0
45,8,4,38.00,0,0,0,0,0,0
46,5,8,36.00,0,0,0,0,0,0
47,3,9,35.00,0,0,0,0,0,0
48,10,3,33.00,0,0,0,0,0,0
49,2,10,33.00,0,0,0,0,0,0
50,4,6,32.00,0,0,0,0,0,0
51,0,7,32.00,0,0,0,0,0,0
52,5,2,30.00,0,0,0,0,0,0
53,3,10,29.00,0,0,0,0,0,0
54,6,9,29.00,0,0,0,0,0,0
55,9,0,98.00,0,0,0,0,0,0
56,0,8,28.00,0,0,0,0,0,0
57,7,4,26.00,0,0,0,0,0,0
58,7,2,26.00,0,0,0,0,0,0
59,4,7,24.00,0,0,0,0,0,0
60,9,10,23.00,0,0,0,0,0,0
61,6,10,23.00,0,0,0,0,0,0
62,4,8,22.00,0,0,0,0,0,0
63,8,2,22.00,0,0,0,0,0,0
64,1,6,21.00,0,0,0,0,0,0
65,0,4,20.00,0,0,0,0,0,0
66,9,7,93.00,0,0,0,0,0,0
67,0,1,20.00,0,0,0,0,0,0
68,2,8,19.00,0,0,0,0,0,0
69,6,3,19.00,0,0,0,0,0,0
70,0,5,18.00,0,0,0,0,0,0
71,5,1,18.00,0,0,0,0,0,0
72,4,2,16.00,0,0,0,0,0,0
73,0,6,16.00,0,0,0,0,0,0
74,4,0,15.00,0,0,0,0,0,0
75,0,3,14.00,0,0,0,0,0,0
76,1,8,14.00,0,0,0,0,0,0
77,7,9,93.00,0,0,0,0,0,0
78,8,1,14.00,0,0,0,0,0,0
79,2,0,13.00,0,0,0,0,0,0
80,2,6,13.00,0,0,0,0,0,0
81,2,7,13.00,0,0,0,0,0,0
82,4,1,12.00,0,0,0,0,0,0
83,5,4,12.00,0,0,0,0,0,0
84,5,7,12.00,0,0,0,0,0,0
85,1,7,12.00,0,0,0,0,0,0
86,6,4,12.00,0,0,0,0,0,0
87,7,1,12.00,0,0,0,0,0,0
88,9,5,92.00,0,0,0,0,0,0
89,4,5,11.00,0,0,0,0,0,0
90,1,5,11.00,0,0,0,0,0,0
91,7,8,11.00,0,0,0,0,0,0
92,2,4,10.00,0,0,0,0,0,0
93,2,5,10.00,0,0,0,0,0,0
94,2,1,10.00,0,0,0,0,0,0
95,1,4,10.00,0,0,0,0,0,0
96,1,0,10.00,0,0,0,0,0,0
97,1,2,10.00,0,0,0,0,0,0
98,8,7,10.00,0,0,0,0,0,0
99,9,1,92.00,0,0,0,0,0,0
100,3,7,8.00,0,0,0,0,0,0
101,6,7,8.00,0,0,0,0,0,0
102,7,6,8.00,0,0,0,0,0,0
103,5,6,7.00,0,0,0,0,0,0
104,2,3,7.00,0,0,0,0,0,0
105,7,3,7.00,0,0,0,0,0,0
106,3,4,6.00,0,0,0,0,0,0
107,3,0,6.00,0,0,0,0,0,0
108,3,2,6.00,0,0,0,0,0,0
109,3,8,5.00,0,0,0,0,0,0
