LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,6,7,1.0,159300.00, 0, 0, 0
1,0,2,1.0,23700.00, 0, 0, 0
2,0,6,1.0,148600.00, 0, 0, 0
3,0,8,1.0,99900.00, 0, 0, 0
4,1,2,1.0,9100.00, 0, 0, 0
5,1,3,1.0,28000.00, 0, 0, 0
6,1,4,1.0,40300.00, 0, 0, 0
7,1,5,1.0,35700.00, 0, 0, 0
8,1,7,1.0,49100.00, 0, 0, 0
9,3,7,1.0,31000.00, 0, 0, 0
10,3,8,1.0,70400.00, 0, 0, 0
11,5,7,1.0,80700.00, 0, 0, 0
12,2,5,1.0,44200.00, 0, 0, 0
13,2,7,1.0,45300.00, 0, 0, 0
14,2,8,1.0,98800.00, 0, 0, 0
15,4,5,1.0,8200.00, 0, 0, 0
16,4,7,1.0,87100.00, 0, 0, 0
17,4,8,1.0,100200.00, 0, 0, 0
18,9,8,1.0,45000.00, 0, 0, 0
19,7,9,1.0,47600.00, 0, 0, 0
20,3,9,1.0,29100.00, 0, 0, 0
21,0,10,1.0,34600.00, 0, 0, 0
22,1,10,1.0,62300.00, 0, 0, 0
23,10,6,1.0,150000.00, 0, 0, 0
24,10,7,1.0,40000.00, 0, 0, 0
25,10,3,1.0,60000.00, 0, 0, 0
26,6,3,1.0,80000.00, 0, 0, 0
27,6,9,1.0,75000.00, 0, 0, 0
28,0,9,1.0,85000.00, 0, 0, 0
29,1,9,1.0,68000.00, 0, 0, 0
30,2,9,1.0,110000.00, 0, 0, 0
31,0,1,1.0,80000.00, 0, 0, 0
32,10,2,1.0,20000.00, 0, 0, 0
33,2,4,1.0,48000.00, 0, 0, 0
34,5,9,1.0,30000.00, 0, 0, 0
35,6,8,1.0,50000.00, 0, 0, 0
36,0,7,1.0,20000.00, 0, 0, 0
37,10,5,1.0,90000.00, 0, 0, 0
38,10,8,1.0,110000.00, 0, 0, 0
39,3,4,1.0,50000.00, 0, 0, 0
40,4,6,1.0,80000.00, 0, 0, 0
41,3,5,1.0,10000.00, 0, 0, 0
