LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1726,0,0,0,0,0
1,1,6,1012,0,0,0,0,0
2,2,12,1653,0,0,0,0,0
3,2,23,1670,0,0,0,0,0
4,3,22,1954,0,0,0,0,0
5,3,23,1697,0,0,0,0,0
6,4,5,1437,0,0,0,0,0
7,4,6,1792,0,0,0,0,0
8,5,9,1697,0,0,0,0,0
9,6,30,1117,0,0,0,0,0
10,6,7,1202,0,0,0,0,0
11,8,9,1069,0,0,0,0,0
12,9,17,1818,0,0,0,0,0
13,9,18,1103,0,0,0,0,0
14,10,11,1644,0,0,0,0,0
15,11,28,1180,0,0,0,0,0
16,11,26,1555,0,0,0,0,0
17,11,30,1485,0,0,0,0,0
18,12,27,1382,0,0,0,0,0
19,13,30,1755,0,0,0,0,0
20,14,24,1394,0,0,0,0,0
21,14,25,1807,0,0,0,0,0
22,14,20,1381,0,0,0,0,0
23,14,15,1163,0,0,0,0,0
24,15,16,1851,0,0,0,0,0
25,16,17,1498,0,0,0,0,0
26,19,30,1559,0,0,0,0,0
27,21,25,1528,0,0,0,0,0
28,22,30,1633,0,0,0,0,0
29,25,26,1518,0,0,0,0,0
30,27,28,1572,0,0,0,0,0
31,29,30,1650,0,0,0,0,0
32,30,31,1097,0,0,0,0,0
