LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,14,1003,0,0,0,0,0
1,1,14,1588,0,0,0,0,0
2,3,21,1397,0,0,0,0,0
3,4,23,1806,0,0,0,0,0
4,5,15,1023,0,0,0,0,0
5,6,26,1936,0,0,0,0,0
6,7,14,1237,0,0,0,0,0
7,8,21,1474,0,0,0,0,0
8,9,12,1704,0,0,0,0,0
9,10,11,1135,0,0,0,0,0
10,10,23,1825,0,0,0,0,0
11,11,15,1180,0,0,0,0,0
12,12,25,1005,0,0,0,0,0
13,13,25,1070,0,0,0,0,0
14,14,17,1153,0,0,0,0,0
15,14,21,1039,0,0,0,0,0
16,14,26,1964,0,0,0,0,0
17,15,16,1125,0,0,0,0,0
18,15,25,1427,0,0,0,0,0
19,15,21,1067,0,0,0,0,0
20,16,17,1647,0,0,0,0,0
21,16,19,1023,0,0,0,0,0
22,16,21,1874,0,0,0,0,0
23,18,20,1912,0,0,0,0,0
24,20,21,1023,0,0,0,0,0
25,21,24,1245,0,0,0,0,0
26,21,25,1995,0,0,0,0,0
27,21,27,1646,0,0,0,0,0
28,22,23,1849,0,0,0,0,0
