LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1967,0,0,0,0,0
1,1,32,1122,0,0,0,0,0
2,1,38,1220,0,0,0,0,0
3,1,39,1200,0,0,0,0,0
4,1,24,1882,0,0,0,0,0
5,1,30,1046,0,0,0,0,0
6,2,39,1570,0,0,0,0,0
7,3,39,1978,0,0,0,0,0
8,4,39,1604,0,0,0,0,0
9,5,33,1864,0,0,0,0,0
10,6,39,1490,0,0,0,0,0
11,7,39,1736,0,0,0,0,0
12,8,33,1928,0,0,0,0,0
13,9,33,1001,0,0,0,0,0
14,10,26,1897,0,0,0,0,0
15,11,32,1862,0,0,0,0,0
16,12,32,1418,0,0,0,0,0
17,13,32,1276,0,0,0,0,0
18,14,32,1784,0,0,0,0,0
19,15,26,1925,0,0,0,0,0
20,16,26,1042,0,0,0,0,0
21,17,26,1466,0,0,0,0,0
22,18,26,1639,0,0,0,0,0
23,19,26,1597,0,0,0,0,0
24,20,32,1858,0,0,0,0,0
25,21,26,1924,0,0,0,0,0
26,22,26,1827,0,0,0,0,0
27,23,32,1583,0,0,0,0,0
28,25,32,1233,0,0,0,0,0
29,26,32,1592,0,0,0,0,0
30,26,33,1260,0,0,0,0,0
31,26,27,1563,0,0,0,0,0
32,26,28,1477,0,0,0,0,0
33,26,31,1376,0,0,0,0,0
34,29,32,1210,0,0,0,0,0
35,32,40,1505,0,0,0,0,0
36,33,34,1238,0,0,0,0,0
37,33,39,1650,0,0,0,0,0
38,33,42,1827,0,0,0,0,0
39,33,41,1790,0,0,0,0,0
40,35,39,1096,0,0,0,0,0
41,36,39,1924,0,0,0,0,0
42,37,39,1297,0,0,0,0,0
