LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1083,0,0,0,0,0
1,0,3,1144,0,0,0,0,0
2,1,6,1477,0,0,0,0,0
3,2,10,1770,0,0,0,0,0
4,2,3,1994,0,0,0,0,0
5,4,5,1197,0,0,0,0,0
6,4,7,1089,0,0,0,0,0
7,5,8,1040,0,0,0,0,0
8,6,7,1363,0,0,0,0,0
9,8,18,1764,0,0,0,0,0
10,8,14,1291,0,0,0,0,0
11,9,18,1118,0,0,0,0,0
12,10,18,1811,0,0,0,0,0
13,11,12,1443,0,0,0,0,0
14,11,15,1288,0,0,0,0,0
15,12,13,1440,0,0,0,0,0
16,12,14,1615,0,0,0,0,0
17,15,16,1768,0,0,0,0,0
18,16,17,1450,0,0,0,0,0
19,17,18,1405,0,0,0,0,0
