LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1188,0,0,0,0,0
1,0,3,1856,0,0,0,0,0
2,1,6,1914,0,0,0,0,0
3,2,3,1810,0,0,0,0,0
4,2,21,1470,0,0,0,0,0
5,4,7,1487,0,0,0,0,0
6,5,8,1105,0,0,0,0,0
7,5,7,1148,0,0,0,0,0
8,6,7,1548,0,0,0,0,0
9,8,9,1946,0,0,0,0,0
10,8,10,1340,0,0,0,0,0
11,8,11,1032,0,0,0,0,0
12,9,12,1443,0,0,0,0,0
13,12,14,1940,0,0,0,0,0
14,13,14,1214,0,0,0,0,0
15,13,22,1371,0,0,0,0,0
16,15,16,1923,0,0,0,0,0
17,15,22,1509,0,0,0,0,0
18,16,17,1482,0,0,0,0,0
19,17,18,1864,0,0,0,0,0
20,18,20,1372,0,0,0,0,0
21,19,20,1562,0,0,0,0,0
22,19,21,1828,0,0,0,0,0
23,20,21,1192,0,0,0,0,0
