LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,5,1215,0,0,0,0,0
1,1,12,1264,0,0,0,0,0
2,2,16,1314,0,0,0,0,0
3,3,5,1927,0,0,0,0,0
4,3,15,1466,0,0,0,0,0
5,4,7,1815,0,0,0,0,0
6,5,6,1074,0,0,0,0,0
7,5,7,1630,0,0,0,0,0
8,8,24,1824,0,0,0,0,0
9,8,15,1479,0,0,0,0,0
10,9,17,1841,0,0,0,0,0
11,9,18,1878,0,0,0,0,0
12,9,19,1274,0,0,0,0,0
13,9,12,1657,0,0,0,0,0
14,10,20,1841,0,0,0,0,0
15,11,17,1933,0,0,0,0,0
16,12,13,1876,0,0,0,0,0
17,12,14,1611,0,0,0,0,0
18,12,20,1672,0,0,0,0,0
19,12,21,1535,0,0,0,0,0
20,12,24,1100,0,0,0,0,0
21,15,16,1284,0,0,0,0,0
22,21,22,1710,0,0,0,0,0
23,22,23,1438,0,0,0,0,0
