LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1411,0,0,0,0,0
1,0,13,1151,0,0,0,0,0
2,1,10,1278,0,0,0,0,0
3,1,3,1438,0,0,0,0,0
4,2,15,1087,0,0,0,0,0
5,4,19,1615,0,0,0,0,0
6,4,5,1015,0,0,0,0,0
7,4,7,1557,0,0,0,0,0
8,5,8,1828,0,0,0,0,0
9,5,6,1344,0,0,0,0,0
10,7,16,1553,0,0,0,0,0
11,9,14,1159,0,0,0,0,0
12,11,20,1585,0,0,0,0,0
13,11,13,1957,0,0,0,0,0
14,11,21,1835,0,0,0,0,0
15,12,16,1356,0,0,0,0,0
16,13,18,1704,0,0,0,0,0
17,14,15,1591,0,0,0,0,0
18,14,23,1038,0,0,0,0,0
19,16,17,1914,0,0,0,0,0
20,19,20,1852,0,0,0,0,0
21,21,22,1485,0,0,0,0,0
22,22,23,1817,0,0,0,0,0
