LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1834,0,0,0,0,0
1,0,2,1986,0,0,0,0,0
2,0,3,1324,0,0,0,0,0
3,0,4,1526,0,0,0,0,0
4,0,5,1939,0,0,0,0,0
5,0,6,1341,0,0,0,0,0
6,0,7,1345,0,0,0,0,0
7,0,8,1356,0,0,0,0,0
8,1,2,1608,0,0,0,0,0
9,1,3,1471,0,0,0,0,0
10,1,4,1622,0,0,0,0,0
11,1,5,1620,0,0,0,0,0
12,1,6,1638,0,0,0,0,0
13,1,7,1705,0,0,0,0,0
14,1,8,1363,0,0,0,0,0
15,2,3,1891,0,0,0,0,0
16,2,4,1840,0,0,0,0,0
17,2,5,1837,0,0,0,0,0
18,2,6,1843,0,0,0,0,0
19,2,7,1216,0,0,0,0,0
20,2,8,1490,0,0,0,0,0
21,3,4,1128,0,0,0,0,0
22,3,5,1273,0,0,0,0,0
23,3,6,1350,0,0,0,0,0
24,3,7,1779,0,0,0,0,0
25,3,8,1174,0,0,0,0,0
26,4,5,1903,0,0,0,0,0
27,4,6,1935,0,0,0,0,0
28,4,7,1200,0,0,0,0,0
29,4,8,1660,0,0,0,0,0
30,5,6,1316,0,0,0,0,0
31,5,7,1910,0,0,0,0,0
32,5,8,1922,0,0,0,0,0
33,6,7,1725,0,0,0,0,0
34,6,8,1585,0,0,0,0,0
35,7,8,1361,0,0,0,0,0
