LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1245,0,0,0,0,0
1,0,2,1392,0,0,0,0,0
2,0,5,1734,0,0,0,0,0
3,1,16,1929,0,0,0,0,0
4,1,19,1487,0,0,0,0,0
5,2,24,1182,0,0,0,0,0
6,2,19,1284,0,0,0,0,0
7,3,20,1591,0,0,0,0,0
8,3,14,1925,0,0,0,0,0
9,4,16,1652,0,0,0,0,0
10,4,13,1189,0,0,0,0,0
11,5,8,1522,0,0,0,0,0
12,5,18,1556,0,0,0,0,0
13,5,7,1184,0,0,0,0,0
14,6,7,1988,0,0,0,0,0
15,8,25,1934,0,0,0,0,0
16,8,9,1229,0,0,0,0,0
17,9,17,1702,0,0,0,0,0
18,10,13,1936,0,0,0,0,0
19,11,32,1596,0,0,0,0,0
20,11,19,1328,0,0,0,0,0
21,11,12,1309,0,0,0,0,0
22,12,14,1442,0,0,0,0,0
23,13,16,1145,0,0,0,0,0
24,13,19,1365,0,0,0,0,0
25,13,15,1766,0,0,0,0,0
26,14,19,1916,0,0,0,0,0
27,14,20,1035,0,0,0,0,0
28,14,21,1953,0,0,0,0,0
29,14,22,1795,0,0,0,0,0
30,15,32,1582,0,0,0,0,0
31,15,22,1876,0,0,0,0,0
32,15,31,1951,0,0,0,0,0
33,16,30,1276,0,0,0,0,0
34,17,18,1159,0,0,0,0,0
35,19,20,1207,0,0,0,0,0
36,19,23,1214,0,0,0,0,0
37,19,24,1092,0,0,0,0,0
38,20,21,1417,0,0,0,0,0
39,21,26,1538,0,0,0,0,0
40,21,27,1165,0,0,0,0,0
41,21,22,1099,0,0,0,0,0
42,22,28,1210,0,0,0,0,0
43,22,31,1613,0,0,0,0,0
44,24,25,1199,0,0,0,0,0
45,28,29,1632,0,0,0,0,0
46,29,30,1523,0,0,0,0,0
47,30,31,1181,0,0,0,0,0
