LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1113,0,0,0,0,0
1,1,59,1503,0,0,0,0,0
2,2,59,1119,0,0,0,0,0
3,3,59,1135,0,0,0,0,0
4,3,6,1152,0,0,0,0,0
5,4,6,1260,0,0,0,0,0
6,5,6,1133,0,0,0,0,0
7,6,7,1515,0,0,0,0,0
8,8,14,1919,0,0,0,0,0
9,9,13,1008,0,0,0,0,0
10,10,11,1479,0,0,0,0,0
11,11,59,1996,0,0,0,0,0
12,12,13,1447,0,0,0,0,0
13,13,14,1059,0,0,0,0,0
14,13,29,1754,0,0,0,0,0
15,13,30,1507,0,0,0,0,0
16,13,31,1765,0,0,0,0,0
17,14,49,1547,0,0,0,0,0
18,15,49,1490,0,0,0,0,0
19,16,17,1175,0,0,0,0,0
20,17,49,1944,0,0,0,0,0
21,18,49,1982,0,0,0,0,0
22,19,49,1404,0,0,0,0,0
23,20,49,1730,0,0,0,0,0
24,21,24,1766,0,0,0,0,0
25,21,49,1198,0,0,0,0,0
26,21,22,1559,0,0,0,0,0
27,23,49,1468,0,0,0,0,0
28,25,49,1271,0,0,0,0,0
29,26,49,1779,0,0,0,0,0
30,27,54,1135,0,0,0,0,0
31,28,49,1698,0,0,0,0,0
32,32,35,1885,0,0,0,0,0
33,33,49,1628,0,0,0,0,0
34,33,46,1361,0,0,0,0,0
35,34,35,1291,0,0,0,0,0
36,35,38,1283,0,0,0,0,0
37,35,39,1934,0,0,0,0,0
38,35,51,1457,0,0,0,0,0
39,35,52,1786,0,0,0,0,0
40,35,53,1503,0,0,0,0,0
41,35,55,1006,0,0,0,0,0
42,35,59,1937,0,0,0,0,0
43,36,59,1426,0,0,0,0,0
44,40,41,1170,0,0,0,0,0
45,40,49,1676,0,0,0,0,0
46,42,49,1643,0,0,0,0,0
47,42,43,1866,0,0,0,0,0
48,42,60,1870,0,0,0,0,0
49,44,49,1414,0,0,0,0,0
50,45,49,1530,0,0,0,0,0
51,47,59,1746,0,0,0,0,0
52,48,49,1260,0,0,0,0,0
53,49,50,1548,0,0,0,0,0
54,49,56,1207,0,0,0,0,0
55,49,57,1116,0,0,0,0,0
56,49,59,1033,0,0,0,0,0
57,49,61,1403,0,0,0,0,0
58,54,59,1603,0,0,0,0,0
59,58,59,1130,0,0,0,0,0
60,59,64,1912,0,0,0,0,0
61,59,70,1268,0,0,0,0,0
62,59,65,1969,0,0,0,0,0
63,59,72,1801,0,0,0,0,0
64,59,67,1532,0,0,0,0,0
65,59,68,1216,0,0,0,0,0
66,59,71,1468,0,0,0,0,0
67,63,72,1023,0,0,0,0,0
68,65,66,1349,0,0,0,0,0
69,68,69,1538,0,0,0,0,0
