LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,4,1831,0,0,0,0,0
1,0,7,1189,0,0,0,0,0
2,1,6,1858,0,0,0,0,0
3,1,7,1197,0,0,0,0,0
4,2,3,1544,0,0,0,0,0
5,2,14,1220,0,0,0,0,0
6,2,7,1119,0,0,0,0,0
7,3,14,1746,0,0,0,0,0
8,4,6,1575,0,0,0,0,0
9,4,10,1730,0,0,0,0,0
10,4,13,1675,0,0,0,0,0
11,4,14,1752,0,0,0,0,0
12,4,15,1141,0,0,0,0,0
13,4,18,1073,0,0,0,0,0
14,4,19,1566,0,0,0,0,0
15,5,10,1135,0,0,0,0,0
16,7,10,1582,0,0,0,0,0
17,7,16,1657,0,0,0,0,0
18,7,17,1945,0,0,0,0,0
19,7,20,1762,0,0,0,0,0
20,7,22,1707,0,0,0,0,0
21,8,10,1785,0,0,0,0,0
22,9,10,1558,0,0,0,0,0
23,10,11,1136,0,0,0,0,0
24,10,12,1197,0,0,0,0,0
25,13,22,1883,0,0,0,0,0
26,15,16,1623,0,0,0,0,0
27,17,18,1179,0,0,0,0,0
28,19,20,1988,0,0,0,0,0
29,19,21,1738,0,0,0,0,0
30,20,21,1870,0,0,0,0,0
