LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1993,0,0,0,0,0
1,0,3,1737,0,0,0,0,0
2,1,40,1938,0,0,0,0,0
3,2,33,1158,0,0,0,0,0
4,2,11,1620,0,0,0,0,0
5,3,11,1541,0,0,0,0,0
6,3,5,1219,0,0,0,0,0
7,4,5,1364,0,0,0,0,0
8,4,6,1988,0,0,0,0,0
9,6,7,1156,0,0,0,0,0
10,7,8,1508,0,0,0,0,0
11,8,9,1594,0,0,0,0,0
12,8,26,1935,0,0,0,0,0
13,8,29,1088,0,0,0,0,0
14,9,17,1789,0,0,0,0,0
15,10,33,1810,0,0,0,0,0
16,11,41,1852,0,0,0,0,0
17,12,13,1075,0,0,0,0,0
18,13,16,1763,0,0,0,0,0
19,13,34,1257,0,0,0,0,0
20,13,14,1965,0,0,0,0,0
21,13,22,1177,0,0,0,0,0
22,14,15,1977,0,0,0,0,0
23,15,30,1114,0,0,0,0,0
24,16,35,1860,0,0,0,0,0
25,17,19,1745,0,0,0,0,0
26,18,27,1515,0,0,0,0,0
27,18,19,1747,0,0,0,0,0
28,20,30,1457,0,0,0,0,0
29,21,25,1769,0,0,0,0,0
30,21,27,1290,0,0,0,0,0
31,23,34,1041,0,0,0,0,0
32,24,25,1192,0,0,0,0,0
33,24,31,1232,0,0,0,0,0
34,26,27,1762,0,0,0,0,0
35,28,30,1449,0,0,0,0,0
36,29,30,1661,0,0,0,0,0
37,30,31,1968,0,0,0,0,0
38,32,33,1215,0,0,0,0,0
39,32,41,1243,0,0,0,0,0
40,35,36,1207,0,0,0,0,0
41,36,37,1358,0,0,0,0,0
42,37,38,1489,0,0,0,0,0
43,38,40,1190,0,0,0,0,0
44,39,40,1992,0,0,0,0,0
45,39,41,1644,0,0,0,0,0
