LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,4,1969,0,0,0,0,0
1,0,7,1692,0,0,0,0,0
2,1,6,1947,0,0,0,0,0
3,1,7,1852,0,0,0,0,0
4,2,3,1168,0,0,0,0,0
5,2,14,1648,0,0,0,0,0
6,2,7,1925,0,0,0,0,0
7,3,14,1278,0,0,0,0,0
8,4,6,1284,0,0,0,0,0
9,4,10,1807,0,0,0,0,0
10,4,13,1926,0,0,0,0,0
11,4,14,1979,0,0,0,0,0
12,4,15,1851,0,0,0,0,0
13,4,18,1096,0,0,0,0,0
14,4,19,1123,0,0,0,0,0
15,5,10,1314,0,0,0,0,0
16,7,10,1615,0,0,0,0,0
17,7,16,1249,0,0,0,0,0
18,7,17,1186,0,0,0,0,0
19,7,20,1961,0,0,0,0,0
20,7,22,1254,0,0,0,0,0
21,8,10,1929,0,0,0,0,0
22,9,10,1794,0,0,0,0,0
23,10,11,1284,0,0,0,0,0
24,10,12,1725,0,0,0,0,0
25,13,22,1352,0,0,0,0,0
26,15,16,1479,0,0,0,0,0
27,17,18,1203,0,0,0,0,0
28,19,20,1991,0,0,0,0,0
29,19,21,1239,0,0,0,0,0
30,20,21,1929,0,0,0,0,0
