LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1672,0,0,0,0,0
1,0,15,1361,0,0,0,0,0
2,1,15,1609,0,0,0,0,0
3,2,3,1162,0,0,0,0,0
4,2,7,1768,0,0,0,0,0
5,3,4,1995,0,0,0,0,0
6,3,6,1798,0,0,0,0,0
7,3,7,1945,0,0,0,0,0
8,4,5,1930,0,0,0,0,0
9,6,9,1540,0,0,0,0,0
10,6,13,1437,0,0,0,0,0
11,6,7,1248,0,0,0,0,0
12,7,8,1448,0,0,0,0,0
13,8,9,1476,0,0,0,0,0
14,9,10,1985,0,0,0,0,0
15,10,11,1590,0,0,0,0,0
16,11,12,1233,0,0,0,0,0
17,12,13,1072,0,0,0,0,0
18,13,14,1321,0,0,0,0,0
19,13,15,1347,0,0,0,0,0
