LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,22,1383,0,0,0,0,0
1,1,22,1030,0,0,0,0,0
2,2,22,1217,0,0,0,0,0
3,3,22,1417,0,0,0,0,0
4,4,7,1431,0,0,0,0,0
5,5,8,1831,0,0,0,0,0
6,6,7,1758,0,0,0,0,0
7,7,22,1258,0,0,0,0,0
8,8,9,1578,0,0,0,0,0
9,8,10,1456,0,0,0,0,0
10,8,12,1939,0,0,0,0,0
11,8,13,1369,0,0,0,0,0
12,8,14,1819,0,0,0,0,0
13,8,15,1988,0,0,0,0,0
14,8,18,1632,0,0,0,0,0
15,8,19,1155,0,0,0,0,0
16,8,22,1786,0,0,0,0,0
17,11,22,1416,0,0,0,0,0
18,16,22,1882,0,0,0,0,0
19,17,22,1698,0,0,0,0,0
20,20,24,1135,0,0,0,0,0
21,21,22,1173,0,0,0,0,0
22,22,23,1151,0,0,0,0,0
23,22,24,1149,0,0,0,0,0
24,24,25,1080,0,0,0,0,0
25,24,26,1472,0,0,0,0,0
26,24,27,1135,0,0,0,0,0
27,24,28,1761,0,0,0,0,0
28,24,29,1938,0,0,0,0,0
