LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,24,1753,0,0,0,0,0
1,0,1,1884,0,0,0,0,0
2,0,6,1239,0,0,0,0,0
3,1,6,1975,0,0,0,0,0
4,2,24,1378,0,0,0,0,0
5,2,21,1330,0,0,0,0,0
6,3,24,1079,0,0,0,0,0
7,3,4,1903,0,0,0,0,0
8,4,20,1786,0,0,0,0,0
9,5,8,1015,0,0,0,0,0
10,5,20,1397,0,0,0,0,0
11,6,7,1604,0,0,0,0,0
12,7,16,1635,0,0,0,0,0
13,7,20,1488,0,0,0,0,0
14,8,25,1289,0,0,0,0,0
15,8,20,1692,0,0,0,0,0
16,9,20,1657,0,0,0,0,0
17,10,20,1703,0,0,0,0,0
18,10,13,1523,0,0,0,0,0
19,11,21,1168,0,0,0,0,0
20,12,21,1972,0,0,0,0,0
21,13,21,1218,0,0,0,0,0
22,13,14,1253,0,0,0,0,0
23,15,16,1810,0,0,0,0,0
24,16,17,1940,0,0,0,0,0
25,16,22,1874,0,0,0,0,0
26,17,18,1100,0,0,0,0,0
27,18,20,1311,0,0,0,0,0
28,19,20,1684,0,0,0,0,0
29,19,21,1615,0,0,0,0,0
30,20,21,1595,0,0,0,0,0
31,21,24,1812,0,0,0,0,0
32,21,27,1892,0,0,0,0,0
33,21,28,1243,0,0,0,0,0
34,21,29,1097,0,0,0,0,0
35,21,30,1660,0,0,0,0,0
36,23,24,1399,0,0,0,0,0
37,23,32,1615,0,0,0,0,0
38,25,26,1400,0,0,0,0,0
39,26,27,1951,0,0,0,0,0
40,28,29,1934,0,0,0,0,0
41,30,31,1505,0,0,0,0,0
42,31,32,1107,0,0,0,0,0
