LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,16,1037,0,0,0,0,0
1,0,3,1042,0,0,0,0,0
2,0,39,1294,0,0,0,0,0
3,1,18,1538,0,0,0,0,0
4,1,39,1947,0,0,0,0,0
5,2,33,1705,0,0,0,0,0
6,4,8,1783,0,0,0,0,0
7,5,38,1318,0,0,0,0,0
8,6,18,1468,0,0,0,0,0
9,6,39,1737,0,0,0,0,0
10,7,39,1206,0,0,0,0,0
11,8,38,1243,0,0,0,0,0
12,8,39,1185,0,0,0,0,0
13,8,9,1386,0,0,0,0,0
14,8,11,1166,0,0,0,0,0
15,8,16,1600,0,0,0,0,0
16,8,18,1562,0,0,0,0,0
17,8,23,1128,0,0,0,0,0
18,8,24,1793,0,0,0,0,0
19,8,25,1517,0,0,0,0,0
20,8,26,1848,0,0,0,0,0
21,8,27,1058,0,0,0,0,0
22,8,28,1800,0,0,0,0,0
23,8,31,1542,0,0,0,0,0
24,9,27,1253,0,0,0,0,0
25,10,39,1132,0,0,0,0,0
26,12,28,1657,0,0,0,0,0
27,13,25,1080,0,0,0,0,0
28,14,16,1122,0,0,0,0,0
29,14,28,1770,0,0,0,0,0
30,15,16,1813,0,0,0,0,0
31,15,28,1814,0,0,0,0,0
32,16,27,1848,0,0,0,0,0
33,16,28,1677,0,0,0,0,0
34,17,28,1111,0,0,0,0,0
35,18,32,1698,0,0,0,0,0
36,18,33,1876,0,0,0,0,0
37,18,41,1228,0,0,0,0,0
38,18,39,1246,0,0,0,0,0
39,18,40,1465,0,0,0,0,0
40,18,25,1241,0,0,0,0,0
41,18,27,1093,0,0,0,0,0
42,18,28,1206,0,0,0,0,0
43,19,39,1153,0,0,0,0,0
44,20,23,1736,0,0,0,0,0
45,21,28,1414,0,0,0,0,0
46,22,25,1155,0,0,0,0,0
47,22,28,1456,0,0,0,0,0
48,23,28,1870,0,0,0,0,0
49,23,39,1729,0,0,0,0,0
50,25,39,1307,0,0,0,0,0
51,25,27,1586,0,0,0,0,0
52,27,39,1270,0,0,0,0,0
53,27,30,1406,0,0,0,0,0
54,28,38,1211,0,0,0,0,0
55,28,39,1252,0,0,0,0,0
56,28,29,1044,0,0,0,0,0
57,32,39,1536,0,0,0,0,0
58,33,39,1809,0,0,0,0,0
59,34,39,1168,0,0,0,0,0
60,35,39,1866,0,0,0,0,0
61,36,39,1165,0,0,0,0,0
62,37,38,1070,0,0,0,0,0
63,38,39,1375,0,0,0,0,0
64,39,41,1461,0,0,0,0,0
65,39,40,1129,0,0,0,0,0
