LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,30,1981,0,0,0,0,0
1,1,6,1314,0,0,0,0,0
2,2,30,1441,0,0,0,0,0
3,3,30,1230,0,0,0,0,0
4,4,7,1480,0,0,0,0,0
5,5,10,1486,0,0,0,0,0
6,6,42,1756,0,0,0,0,0
7,6,57,1373,0,0,0,0,0
8,7,42,1150,0,0,0,0,0
9,8,48,1587,0,0,0,0,0
10,9,22,1507,0,0,0,0,0
11,10,30,1505,0,0,0,0,0
12,11,34,1165,0,0,0,0,0
13,12,41,1634,0,0,0,0,0
14,12,13,1434,0,0,0,0,0
15,13,28,1833,0,0,0,0,0
16,14,30,1267,0,0,0,0,0
17,15,30,1791,0,0,0,0,0
18,16,19,1038,0,0,0,0,0
19,16,30,1351,0,0,0,0,0
20,17,23,1025,0,0,0,0,0
21,18,19,1662,0,0,0,0,0
22,18,21,1745,0,0,0,0,0
23,18,22,1310,0,0,0,0,0
24,20,25,1474,0,0,0,0,0
25,22,30,1542,0,0,0,0,0
26,22,23,1647,0,0,0,0,0
27,23,48,1521,0,0,0,0,0
28,24,30,1832,0,0,0,0,0
29,25,30,1854,0,0,0,0,0
30,26,66,1578,0,0,0,0,0
31,26,30,1788,0,0,0,0,0
32,26,31,1744,0,0,0,0,0
33,27,30,1057,0,0,0,0,0
34,27,55,1116,0,0,0,0,0
35,28,37,1918,0,0,0,0,0
36,29,37,1712,0,0,0,0,0
37,29,38,1920,0,0,0,0,0
38,30,31,1133,0,0,0,0,0
39,30,34,1155,0,0,0,0,0
40,30,35,1854,0,0,0,0,0
41,30,36,1750,0,0,0,0,0
42,30,39,1850,0,0,0,0,0
43,30,40,1840,0,0,0,0,0
44,30,42,1009,0,0,0,0,0
45,30,44,1739,0,0,0,0,0
46,30,45,1716,0,0,0,0,0
47,30,48,1950,0,0,0,0,0
48,30,49,1027,0,0,0,0,0
49,30,50,1387,0,0,0,0,0
50,30,51,1901,0,0,0,0,0
51,30,52,1923,0,0,0,0,0
52,30,55,1547,0,0,0,0,0
53,30,59,1106,0,0,0,0,0
54,30,61,1680,0,0,0,0,0
55,30,62,1664,0,0,0,0,0
56,31,59,1623,0,0,0,0,0
57,32,50,1261,0,0,0,0,0
58,33,34,1732,0,0,0,0,0
59,36,56,1126,0,0,0,0,0
60,38,58,1461,0,0,0,0,0
61,38,39,1775,0,0,0,0,0
62,41,60,1750,0,0,0,0,0
63,42,43,1489,0,0,0,0,0
64,42,46,1272,0,0,0,0,0
65,42,56,1359,0,0,0,0,0
66,47,48,1732,0,0,0,0,0
67,48,53,1739,0,0,0,0,0
68,48,54,1027,0,0,0,0,0
69,62,63,1862,0,0,0,0,0
70,63,64,1948,0,0,0,0,0
71,65,66,1605,0,0,0,0,0
72,66,67,1692,0,0,0,0,0
73,66,68,1622,0,0,0,0,0
