LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1174,0,0,0,0,0
1,1,2,1754,0,0,0,0,0
2,1,3,1462,0,0,0,0,0
3,1,4,1077,0,0,0,0,0
4,2,3,1286,0,0,0,0,0
5,2,15,1392,0,0,0,0,0
6,4,5,1366,0,0,0,0,0
7,5,8,1697,0,0,0,0,0
8,6,12,1702,0,0,0,0,0
9,6,7,1897,0,0,0,0,0
10,7,23,1152,0,0,0,0,0
11,8,9,1725,0,0,0,0,0
12,9,13,1865,0,0,0,0,0
13,10,12,1749,0,0,0,0,0
14,11,12,1344,0,0,0,0,0
15,12,13,1248,0,0,0,0,0
16,14,19,1395,0,0,0,0,0
17,14,22,1614,0,0,0,0,0
18,14,15,1209,0,0,0,0,0
19,16,17,1231,0,0,0,0,0
20,16,18,1393,0,0,0,0,0
21,18,19,1975,0,0,0,0,0
22,20,23,1187,0,0,0,0,0
23,21,22,1652,0,0,0,0,0
24,22,23,1199,0,0,0,0,0
