LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1858,0,0,0,0,0
1,0,2,1041,0,0,0,0,0
2,0,3,1788,0,0,0,0,0
3,0,12,1663,0,0,0,0,0
4,1,3,1753,0,0,0,0,0
5,1,6,1665,0,0,0,0,0
6,1,7,1334,0,0,0,0,0
7,2,12,1713,0,0,0,0,0
8,2,23,1075,0,0,0,0,0
9,3,23,1747,0,0,0,0,0
10,4,5,1971,0,0,0,0,0
11,4,8,1931,0,0,0,0,0
12,4,9,1599,0,0,0,0,0
13,4,13,1706,0,0,0,0,0
14,4,19,1377,0,0,0,0,0
15,4,23,1624,0,0,0,0,0
16,5,9,1717,0,0,0,0,0
17,8,9,1598,0,0,0,0,0
18,9,12,1536,0,0,0,0,0
19,9,13,1514,0,0,0,0,0
20,9,18,1212,0,0,0,0,0
21,9,21,1981,0,0,0,0,0
22,10,11,1419,0,0,0,0,0
23,10,12,1569,0,0,0,0,0
24,11,12,1657,0,0,0,0,0
25,11,22,1233,0,0,0,0,0
26,12,19,1107,0,0,0,0,0
27,12,21,1788,0,0,0,0,0
28,12,23,1811,0,0,0,0,0
29,13,16,1251,0,0,0,0,0
30,13,17,1102,0,0,0,0,0
31,14,20,1922,0,0,0,0,0
32,14,23,1361,0,0,0,0,0
33,15,23,1343,0,0,0,0,0
34,19,20,1624,0,0,0,0,0
35,20,21,1702,0,0,0,0,0
36,20,23,1532,0,0,0,0,0
