LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,8,1689,0,0,0,0,0
1,0,1,1776,0,0,0,0,0
2,0,3,1118,0,0,0,0,0
3,0,6,1328,0,0,0,0,0
4,0,7,1372,0,0,0,0,0
5,1,8,1440,0,0,0,0,0
6,1,6,1333,0,0,0,0,0
7,2,29,1997,0,0,0,0,0
8,2,30,1002,0,0,0,0,0
9,4,8,1071,0,0,0,0,0
10,4,5,1213,0,0,0,0,0
11,4,7,1666,0,0,0,0,0
12,6,8,1611,0,0,0,0,0
13,8,9,1974,0,0,0,0,0
14,8,21,1879,0,0,0,0,0
15,8,24,1110,0,0,0,0,0
16,8,25,1649,0,0,0,0,0
17,9,20,1830,0,0,0,0,0
18,9,21,1273,0,0,0,0,0
19,9,24,1342,0,0,0,0,0
20,9,25,1774,0,0,0,0,0
21,9,28,1622,0,0,0,0,0
22,10,16,1459,0,0,0,0,0
23,10,17,1036,0,0,0,0,0
24,11,19,1160,0,0,0,0,0
25,11,20,1907,0,0,0,0,0
26,11,15,1346,0,0,0,0,0
27,12,25,1960,0,0,0,0,0
28,12,20,1057,0,0,0,0,0
29,12,13,1248,0,0,0,0,0
30,12,14,1403,0,0,0,0,0
31,14,16,1869,0,0,0,0,0
32,14,17,1898,0,0,0,0,0
33,14,18,1757,0,0,0,0,0
34,14,15,1100,0,0,0,0,0
35,15,16,1468,0,0,0,0,0
36,15,25,1071,0,0,0,0,0
37,15,20,1116,0,0,0,0,0
38,16,20,1896,0,0,0,0,0
39,17,18,1346,0,0,0,0,0
40,18,21,1691,0,0,0,0,0
41,19,20,1359,0,0,0,0,0
42,20,36,1810,0,0,0,0,0
43,20,21,1001,0,0,0,0,0
44,20,23,1716,0,0,0,0,0
45,20,28,1897,0,0,0,0,0
46,21,34,1170,0,0,0,0,0
47,21,24,1760,0,0,0,0,0
48,21,25,1972,0,0,0,0,0
49,23,25,1125,0,0,0,0,0
50,24,26,1648,0,0,0,0,0
51,24,28,1392,0,0,0,0,0
52,25,36,1608,0,0,0,0,0
53,25,28,1170,0,0,0,0,0
54,26,32,1552,0,0,0,0,0
55,26,31,1571,0,0,0,0,0
56,29,37,1853,0,0,0,0,0
57,29,30,1207,0,0,0,0,0
58,31,32,1429,0,0,0,0,0
59,33,35,1854,0,0,0,0,0
60,33,38,1360,0,0,0,0,0
61,37,38,1322,0,0,0,0,0
