LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1530,0,0,0,0,0
1,0,15,1812,0,0,0,0,0
2,1,10,1237,0,0,0,0,0
3,1,6,1898,0,0,0,0,0
4,2,11,1345,0,0,0,0,0
5,3,15,1728,0,0,0,0,0
6,4,5,1585,0,0,0,0,0
7,5,16,1547,0,0,0,0,0
8,5,10,1691,0,0,0,0,0
9,6,13,1423,0,0,0,0,0
10,7,10,1478,0,0,0,0,0
11,8,10,1051,0,0,0,0,0
12,9,12,1908,0,0,0,0,0
13,9,13,1453,0,0,0,0,0
14,10,11,1220,0,0,0,0,0
15,10,13,1691,0,0,0,0,0
16,11,15,1847,0,0,0,0,0
17,11,17,1719,0,0,0,0,0
18,11,18,1678,0,0,0,0,0
19,11,19,1421,0,0,0,0,0
20,11,20,1554,0,0,0,0,0
21,11,21,1963,0,0,0,0,0
22,11,23,1481,0,0,0,0,0
23,14,15,1993,0,0,0,0,0
24,14,23,1239,0,0,0,0,0
25,16,17,1871,0,0,0,0,0
26,21,22,1339,0,0,0,0,0
