LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1483,0,0,0,0,0
1,0,3,1547,0,0,0,0,0
2,0,36,1154,0,0,0,0,0
3,0,6,1922,0,0,0,0,0
4,0,14,1526,0,0,0,0,0
5,0,35,1659,0,0,0,0,0
6,2,38,1854,0,0,0,0,0
7,3,25,1116,0,0,0,0,0
8,3,35,1828,0,0,0,0,0
9,3,17,1035,0,0,0,0,0
10,4,7,1465,0,0,0,0,0
11,5,6,1691,0,0,0,0,0
12,5,7,1784,0,0,0,0,0
13,6,9,1394,0,0,0,0,0
14,6,7,1363,0,0,0,0,0
15,7,35,1641,0,0,0,0,0
16,7,8,1551,0,0,0,0,0
17,7,9,1074,0,0,0,0,0
18,7,16,1226,0,0,0,0,0
19,7,18,1293,0,0,0,0,0
20,7,38,1541,0,0,0,0,0
21,9,24,1137,0,0,0,0,0
22,9,10,1846,0,0,0,0,0
23,9,23,1098,0,0,0,0,0
24,11,35,1837,0,0,0,0,0
25,12,35,1049,0,0,0,0,0
26,13,34,1935,0,0,0,0,0
27,15,23,1749,0,0,0,0,0
28,17,19,1793,0,0,0,0,0
29,20,37,1148,0,0,0,0,0
30,21,38,1756,0,0,0,0,0
31,22,35,1714,0,0,0,0,0
32,26,35,1018,0,0,0,0,0
33,27,35,1572,0,0,0,0,0
34,28,38,1909,0,0,0,0,0
35,29,35,1753,0,0,0,0,0
36,30,35,1300,0,0,0,0,0
37,31,32,1772,0,0,0,0,0
38,32,35,1403,0,0,0,0,0
39,32,38,1187,0,0,0,0,0
40,33,34,1567,0,0,0,0,0
41,34,35,1975,0,0,0,0,0
42,34,36,1825,0,0,0,0,0
43,35,37,1167,0,0,0,0,0
